sample,myCAF,iCAF,apCAF,SASP,matrisome_core,MAPK_targets,RASON_inhibition_PD
35088c7e-99d5-46d4-a8df-ae85794c019b,0.9360754801138819,0.07515436376285643,0.5277370052493127,0.24411702147727068,0.785691397139303,0.31952345418530226,0.25211336029078313
3946d6e3-4460-43f8-9c1b-defceee3fe4f,-0.23958208371817694,-0.17606786569528288,0.35927245529127816,0.34102647520376744,-0.02787490561298109,0.6098324807890366,0.5683610835426797
8e33355f-179c-4184-a333-ca1f70978744,0.9394656199477392,0.4746032686141876,0.9331275877095041,0.5190159317904969,0.9126902548155917,1.036042984988128,1.0376945836436302
f8ed2164-dbe4-4eb7-a7c6-c123e911e50a,-0.2761129002106371,-0.013523660030306757,0.230260844962702,0.03600424754977219,-0.30049829011450024,-0.4269024113948295,-0.371800633556772
649f4d81-a634-4734-ba31-bdeb0877312a,0.3193442589674647,0.16976508356948122,0.78976431908174,0.16658281537344594,0.3840509809676722,-0.03202810094582187,-0.17673022551163217
87e328c3-6376-40f1-9305-b2ec852d81d2,-0.7128168645476634,-0.200169515862857,-0.4427742818144742,-0.26153077218246584,-0.7650099999622854,-0.7108270963142641,-0.6543274544799481
8bff1374-4e7d-4229-afe3-94aaa2cea9e0,-1.1322770458577882,-1.3977947945343945,-0.9722325755467549,-1.3696562245239334,-1.3683338142451869,-1.5037460326485683,-1.452912810296911
25179d11-adde-4105-a3cb-ecfa7ea16b33,0.804266679474527,0.00010118798204565726,-0.2910188515520822,-0.15061435938857717,0.5025436086290072,0.17391929586609636,0.1454663845892306
f624a728-7487-4621-8453-ee758398b506,0.49268590009476015,-0.3173863360384058,0.5867961346161181,0.13898246927547284,0.30185894033707394,0.8580653032162313,0.8955553995392657
8044f5b4-6b45-408c-b0fe-059e773e401e,0.0768844544919291,0.5719460189514315,0.6376548306795393,0.8008623521642562,0.44951974352031077,1.2700501817727183,1.2627105891767612
84d8e8f1-fe75-46bb-9693-423d055c7fd1,-0.07085441480108541,-0.6859653811947536,0.2690440910571022,-0.18444022663612905,0.026979113153154814,0.2135667506413298,0.19562045826510094
e8bf1350-c26c-45ee-8026-ead112e146b7,0.40696962649349816,-0.8030772616520696,0.04316826151229794,-0.019717195417687756,0.2782741801073309,0.1809643332037568,0.18955800850833252
ef0f7a22-52d3-4f00-a5f2-8679f5088430,0.941085919746647,0.014461984750342435,-0.2812212067522281,0.10817253048722847,0.5772463847775552,-0.2207759095322775,-0.19577079041081044
d2e361de-6670-428b-ae73-7b2ea49e743a,-0.044244131088538446,0.13841857885491735,-1.1993904994020614,-0.058428991560164095,0.3715461985995099,0.43722122920344675,0.7525246241727641
e14ea4c0-3fe4-486c-8f9f-bad12964dbb6,0.09456888024135997,0.5629645020948391,1.2858291394546206,0.38406157987526,0.48786937209929976,0.08969763895936511,-0.021415097273752952
7ed77068-1209-4a88-8896-201a5fca9cfa,-0.23274340887010603,0.22795296239904625,0.46763288401611575,0.4330098183156555,-0.05604530865353198,-0.18332745030326553,-0.18065369822540994
b8802db6-a0c5-4d4e-842e-22a91f36974b,-0.018119564469234555,1.015773492006787,0.9190944911945096,0.2119152120004245,0.06539552495991434,-0.8128227257962019,-0.8257997862632058
ec2ef60e-c050-419b-8652-f0dc7ef6b9d4,-0.7758491922303573,0.12708027816705691,-0.8501634026276962,-0.24212624917417838,-0.5338396710963786,-0.9897579506658906,-0.8681148597463998
786ce56f-1b04-4941-a9ea-5722715d42f2,0.3455175840682994,-0.1314675015656369,-0.2821891868668979,0.16233704120381728,0.21571122524605357,-0.5233525751657135,-0.506970608270264
