gene,mean_parental,mean_resistant,log2FC,p_value,padj,n_parental,n_resistant
Gm4739,1.9340665836117843,2.1217774862454397,0.18771090263365542,0.37267716204439494,0.6247594404324123,9,9
Hddc2,4.790195211334031,4.990569646987612,0.20037443565358082,0.37238929701701684,0.6247594404324123,9,9
Tmem143,4.138904212031175,3.988526562603604,-0.15037764942757104,0.37267202252333476,0.6247594404324123,9,9
Lyrm4,3.8548298952041256,3.694308505123373,-0.16052139008075272,0.37245570064841393,0.6247594404324123,9,9
Rcn2,6.139517700093625,6.331465518294376,0.19194781820075058,0.37253189598672765,0.6247594404324123,9,9
Phtf1,4.164156878693532,4.4278267220279535,0.2636698433344211,0.37276044791719587,0.6247898686588745,9,9
Tut4,3.249919803747614,3.698829357268144,0.44890955352052986,0.3729594373771653,0.6249713184901873,9,9
Gm15318,0.8175103969794663,0.508081442638405,-0.3094289543410612,0.37294278507527967,0.6249713184901873,9,9
Rnf208,0.6656514829982201,0.9000900937079983,0.23443861070977823,0.3733052394680283,0.6253948634841664,9,9
Cog4,6.170030569751777,6.334344632859177,0.16431406310740027,0.37334838540169746,0.6253948634841664,9,9
Commd10,5.148306653791286,4.885325144233091,-0.26298150955819466,0.3733288047693899,0.6253948634841664,9,9
Gtf3c4,5.6633318179469905,5.815099551868082,0.15176773392109144,0.3733946912124837,0.6253963849414196,9,9
Minpp1,5.840261161008291,5.635080421121059,-0.20518073988723184,0.37346423355602054,0.62543682001796,9,9
Gns,6.723654692155296,6.5336548958181915,-0.18999979633710495,0.3735625502399177,0.6255254275076099,9,9
Alkbh5,7.467469395775279,7.295614207337727,-0.17185518843755165,0.37372871384534356,0.6255761598257683,9,9
Rhebl1,2.4204523111714678,2.7362373286488912,0.3157850174774235,0.3736507089049368,0.6255761598257683,9,9
Nckipsd,2.762834473950079,2.929391379214832,0.16655690526475286,0.37372907922227594,0.6255761598257683,9,9
Kdm8,2.725855255427415,3.0336662807196295,0.3078110252922146,0.37382792133680676,0.6256655867252886,9,9
Slc25a26,3.8923254509704748,3.7184228200059994,-0.17390263096447534,0.3739127357558797,0.6257315169792272,9,9
Letm1,6.513021836132007,6.196771941644209,-0.3162498944877985,0.3744989149896949,0.6259829193507012,9,9
Limk1,4.912635346524273,4.776103933017229,-0.13653141350704434,0.374222877011406,0.6259829193507012,9,9
Apool,3.9385081515665044,3.71098599119476,-0.22752216037174433,0.3743048072009394,0.6259829193507012,9,9
Myo5a,6.395313514011599,6.532438238579219,0.13712472456761926,0.37440104980569366,0.6259829193507012,9,9
Zc3h11a,2.3847949622624984,2.165835152239231,-0.21895981002326748,0.37449842593937954,0.6259829193507012,9,9
Zfp110,5.163979109172651,4.948336782558782,-0.21564232661386917,0.3742477954263479,0.6259829193507012,9,9
Irf1,4.55641509446279,4.312061469135703,-0.24435362532708726,0.37439969944140983,0.6259829193507012,9,9
Mkln1,6.235069845259421,6.350213177605472,0.1151433323460509,0.3745145777177463,0.6259829193507012,9,9
Eci2,4.795319323798957,4.557252232831277,-0.23806709096767964,0.3743512724263873,0.6259829193507012,9,9
Zfp949,2.493962471957734,2.210286580673964,-0.28367589128377,0.3745173650761091,0.6259829193507012,9,9
Tnfaip8l1,4.772457981452688,4.422956852315325,-0.3495011291373631,0.37477258707072225,0.626105646311699,9,9
Tmem128,4.994516709287603,4.876800184883233,-0.11771652440436942,0.3747584356638768,0.626105646311699,9,9
Nedd8,6.752971253602851,6.860631262127928,0.10766000852507673,0.37464295360464794,0.626105646311699,9,9
Atp5f1e,7.074583625761092,6.914971464832623,-0.15961216092846975,0.37469291168846675,0.626105646311699,9,9
Gm28439,3.0119286064287163,3.4966698389294817,0.4847412325007654,0.37507090444125435,0.6262104325732433,9,9
Gm15663,1.0330911366449034,0.7837312954349342,-0.24935984120996912,0.37510804947694565,0.6262104325732433,9,9
Lats2,4.173782885805655,4.367976237580633,0.19419335177497832,0.37497243563907234,0.6262104325732433,9,9
Lancl1,4.946549790450843,4.697128613027484,-0.24942117742335856,0.37507790573887045,0.6262104325732433,9,9
Pigbos1,1.147378375667121,0.9758121533269656,-0.1715662223401554,0.3750719709934519,0.6262104325732433,9,9
Jmjd8,2.701990898608872,2.3504217845541584,-0.3515691140547137,0.3750064055248583,0.6262104325732433,9,9
Soat2,4.349417904769594,3.6861005644745046,-0.6633173402950896,0.3753966171244695,0.6265403195428509,9,9
Htra1,5.567674667800319,5.994299935099193,0.4266252672988733,0.3753769832458659,0.6265403195428509,9,9
Itgae,0.5501136779184582,0.655161825690976,0.10504814777251781,0.3754528902697799,0.626558330267291,9,9
Spen,5.491000437384894,5.6520888854101194,0.16108844802522526,0.37555990019632557,0.6265851017445295,9,9
Sun2,5.484629848897907,5.817497690641683,0.33286784174377626,0.3755349428203659,0.6265851017445295,9,9
Gm15545,1.4647926484973517,1.308928672396037,-0.15586397610131475,0.3756461658879412,0.6266158422296091,9,9
Pet100,3.1475268847720272,2.96242746002024,-0.1850994247517872,0.375669297399415,0.6266158422296091,9,9
Cln5,4.317384055974442,4.175343857474681,-0.14204019849976035,0.37571917454635706,0.6266231656840938,9,9
Galk1,6.9607073039173475,7.175521929876611,0.2148146259592636,0.37579825980162196,0.6266791946528439,9,9
1110002L01Rik,1.5674731780131528,1.3404538585589785,-0.2270193194541743,0.3759529248078164,0.6268612311973467,9,9
H2ac25,0.7050740099638613,0.5784030573328185,-0.12667095263104278,0.37608499653917205,0.6270055563746381,9,9
Pot1a,4.472661742219491,4.734814121184703,0.2621523789652125,0.3763446989836524,0.6271031873190619,9,9
Trmt44,3.4947492809727247,3.353808699731298,-0.1409405812414266,0.3762252144429187,0.6271031873190619,9,9
Manea,3.5213208517468715,3.6897724217119596,0.16845156996508814,0.37633381582556236,0.6271031873190619,9,9
Ppp1r2,7.200000440165949,7.00261609896479,-0.19738434120115933,0.37637116381779934,0.6271031873190619,9,9
Oaf,3.1218779090845112,4.444026350305536,1.3221484412210245,0.3763483510823675,0.6271031873190619,9,9
Tmcc3,2.784680750542656,3.2791529677193387,0.4944722171766829,0.3765331769428131,0.6272214081697935,9,9
Mysm1,3.9281815407666136,4.077321478695773,0.14913993792915958,0.3765319367378349,0.6272214081697935,9,9
Wdfy2,4.219531531474504,4.109161473544059,-0.11037005793044496,0.37657926161016075,0.6272223319963214,9,9
Nebl,1.8143130769905054,2.2670619378740877,0.45274886088358235,0.37663676506255805,0.6272422721834864,9,9
Gm30042,1.2106856194865399,1.6545710728326821,0.44388545334614227,0.3769009930607735,0.6276064402762258,9,9
Vwa1,1.308354424720313,1.5009367377612466,0.19258231304093365,0.3770608453459271,0.6277967374287517,9,9
Tmem212,0.7401284729719194,1.106103598973125,0.3659751260012055,0.37728244982389314,0.6280897919968521,9,9
Ly6e,8.99585337433208,8.79036417990862,-0.20548919442346048,0.3774436698514537,0.6281467151946,9,9
AF357399,0.48451545135158497,0.6413655079337387,0.15685005658215373,0.37758876506673655,0.6281467151946,9,9
Glt1d1,0.923973027492178,0.4777141194581768,-0.4462589080340012,0.37765759630419293,0.6281467151946,9,9
Zbtb26,2.4069667697662385,2.651140996002589,0.24417422623635066,0.37738352094233796,0.6281467151946,9,9
Zfp160,2.9881033040068123,3.0958863075078296,0.10778300350101722,0.37747927785398605,0.6281467151946,9,9
Zmym2,5.2566091058399484,5.012053285507649,-0.24455582033229906,0.37751225442354774,0.6281467151946,9,9
Zfp367,4.691036773748844,4.893934323377239,0.20289754962839535,0.3777089240877688,0.6281467151946,9,9
Ptpn1,5.820234692768784,5.92945401682668,0.10921932405789647,0.3776623289304205,0.6281467151946,9,9
Nme4,2.553543063987919,2.854465278995362,0.3009222150074433,0.377727017180028,0.6281467151946,9,9
Osgepl1,2.3191933020285176,2.489893303779453,0.17070000175093547,0.3778023579041916,0.6281961716944048,9,9
Rwdd2b,3.4608345110096654,3.1601931600414495,-0.300641350968216,0.37787670138684804,0.6282439582796546,9,9
Mtdh,7.540140443162057,7.70553826325464,0.16539782009258275,0.37794554379925394,0.6282825885578041,9,9
Rps13,9.354542659080089,9.275473085934594,-0.07906957314549423,0.37811979993364075,0.6284964242140245,9,9
Sec61a1,8.16726055008927,8.344938812662157,0.17767826257288633,0.37838683261250616,0.6286368796514574,9,9
Uqcc5,2.750005325871074,2.8771287241633843,0.12712339829231034,0.37834752820946227,0.6286368796514574,9,9
Tbc1d24,3.9559350031709277,4.322324668391348,0.36638966522041994,0.3783471554197496,0.6286368796514574,9,9
Rnf19a,5.290560903291355,5.096794830125357,-0.1937660731659978,0.3782974552960088,0.6286368796514574,9,9
Nid1,7.720675591956671,7.1730150030039965,-0.5476605889526747,0.3784953145632307,0.6287412822166968,9,9
Gm6501,0.6299361189706613,0.7488953912455778,0.11895927227491654,0.3785539920449327,0.6287629363890755,9,9
Tacc1,2.715975205917096,3.6349434220794197,0.9189682161623236,0.3786368480790283,0.6288247401008672,9,9
Gm8520,0.6360560789885308,0.7233918068967022,0.08733572790817146,0.3788774673372468,0.6290756715752789,9,9
Atg3,5.539125344303001,5.3533725175846785,-0.18575282671832216,0.37887927170877533,0.6290756715752789,9,9
Rps15a-ps5,1.2894985866261772,1.190364337090892,-0.09913424953528516,0.3790237463728846,0.6291638908341798,9,9
Pde12,2.3366059032788087,2.5002652775469474,0.1636593742681387,0.3789858641976349,0.6291638908341798,9,9
Skic2,6.543074623599175,6.407637777814441,-0.13543684578473414,0.3794992611061324,0.6298014481385472,9,9
Cenpp,2.181026610229482,2.405951880879136,0.22492527064965362,0.37946029744009957,0.6298014481385472,9,9
Med29,3.4983354623744383,3.6811411285729543,0.18280566619851601,0.37972216532605485,0.6300290088165195,9,9
Rnd2,3.4449460363340356,3.1189919515861257,-0.3259540847479099,0.3797278498986325,0.6300290088165195,9,9
Zbtb48,2.7517871521137445,2.9807955435877083,0.2290083914739638,0.37980805559488007,0.6300861962758993,9,9
Capns1,8.883476388885203,8.814651314425179,-0.06882507446002428,0.3798607381697865,0.6300977157166741,9,9
Nol7,6.935813799601876,6.827306846231175,-0.10850695337070082,0.3800262208386953,0.6301645862208907,9,9
Rbm39,7.35805217945895,7.508545048049679,0.15049286859072897,0.3801297699982289,0.6301645862208907,9,9
Rnf7,5.991391852489124,6.118255988873552,0.1268641363844285,0.3800242551274319,0.6301645862208907,9,9
Ankrd9,4.974721374837306,4.791530777950037,-0.18319059688726913,0.38003942487578946,0.6301645862208907,9,9
Flrt3,5.394898247958775,5.071168293238175,-0.3237299547205996,0.38008952356967374,0.6301645862208907,9,9
Cxxc1,6.506047665041596,6.37904044231371,-0.12700722272788578,0.380205896590346,0.6302149478316216,9,9
Slc25a10,6.995333394875264,6.737103534981895,-0.258229859893369,0.3805220644005137,0.6306631327215444,9,9
Wdr53,3.514784093706223,3.327230506189337,-0.1875535875168861,0.3808718468091439,0.6311032751829686,9,9
Wdr35,4.428055037458752,4.315481435436333,-0.11257360202241884,0.3808792559430314,0.6311032751829686,9,9
Gm6402,1.4750138730823221,1.610693417294881,0.1356795442125589,0.3809752029462181,0.6311859817234428,9,9
Gm50433,0.6163903014161862,0.724904693750279,0.10851439233409277,0.3810208060403709,0.6311859817234428,9,9
Mex3c,6.515174396322787,6.344928548722006,-0.1702458476007811,0.3812146788678006,0.6313553036887257,9,9
Rusc1,3.156958101000559,2.809111625589976,-0.347846475410583,0.3812006793874092,0.6313553036887257,9,9
Nim1k,0.7047254081464925,0.5017533677128784,-0.20297204043361416,0.38126356960154373,0.6313603720195777,9,9
Rab22a,6.076513053341499,5.9638190949243,-0.1126939584171982,0.38136605784703603,0.6314025595706261,9,9
Nsa2,7.327910057440549,7.026547213884034,-0.30136284355651544,0.38138071270232143,0.6314025595706261,9,9
Klhl20,4.342667366917385,4.514359047394767,0.17169168047738204,0.3815143269162844,0.6314167921065444,9,9
Ddx55,4.471800829905431,4.374882323596519,-0.09691850630891174,0.38152681311664316,0.6314167921065444,9,9
Lsm2,6.277753449329767,6.666556095115361,0.388802645785594,0.38150493967419397,0.6314167921065444,9,9
Rabep1,5.785125376365317,5.868361240023622,0.08323586365830415,0.3817180764007837,0.631657443903567,9,9
Abhd16a,5.444081348008448,5.308525369832985,-0.1355559781754625,0.3818210464579752,0.6317519500366402,9,9
Rasgrp3,3.9078008249154923,3.4447152193159747,-0.4630856055995176,0.382008765181733,0.6318075782608734,9,9
Slc12a5,0.5148181075438396,0.7298183948064317,0.21500028726259213,0.3820381189687192,0.6318075782608734,9,9
Gmnn,5.446846541434471,5.670489006560632,0.2236424651261606,0.38192192660416846,0.6318075782608734,9,9
Gm11224,0.7114675100345909,0.8361284389370959,0.12466092890250502,0.38203266102988165,0.6318075782608734,9,9
Haus7,4.96027147911932,5.241173012977688,0.28090153385836825,0.3821038135407703,0.6318403715445506,9,9
B3gntl1,2.3083471566335714,2.4231257808691544,0.11477862423558305,0.38229855385573996,0.6318871538280567,9,9
Cnp,4.864037701199207,4.722654536239833,-0.14138316495937353,0.38245318587531485,0.6318871538280567,9,9
Dipk2a,3.8516913080002553,4.152979228810756,0.30128792081050104,0.38237904372934384,0.6318871538280567,9,9
Phf12,5.574059948451271,5.659919885449118,0.08585993699784655,0.3824269869558825,0.6318871538280567,9,9
Olfml2b,4.8068029532111725,5.553805398526353,0.7470024453151805,0.3824155052625804,0.6318871538280567,9,9
4930579G18Rik,0.6959622609631269,0.8372934345097787,0.1413311735466518,0.38231241303048646,0.6318871538280567,9,9
Anks1b,1.3102284913700375,1.0002500042570657,-0.3099784871129718,0.38234699468040234,0.6318871538280567,9,9
Tcp11l1,4.768277424478692,4.446636862605979,-0.3216405618727123,0.3831325997660019,0.6326973567998564,9,9
Cdc25a,5.353615245816681,5.6342197837065315,0.2806045378898503,0.3833029662345686,0.6326973567998564,9,9
Ddx60,0.6346061764739799,0.3763691831172695,-0.25823699335671035,0.38330387091243323,0.6326973567998564,9,9
Zfp960,2.3653692494423257,2.200179708270816,-0.16518954117150964,0.38335691327006394,0.6326973567998564,9,9
D630003M21Rik,1.9165763841794208,1.3761237502164023,-0.5404526339630185,0.38334667176458204,0.6326973567998564,9,9
Erfe,2.7458061914511593,3.0721043844603364,0.32629819300917706,0.38326882834714227,0.6326973567998564,9,9
Armc6,4.33247421339534,4.626902133435377,0.2944279200400368,0.383346720388005,0.6326973567998564,9,9
Kansl2,6.543698293949445,6.659286123039082,0.1155878290896366,0.38307305320297824,0.6326973567998564,9,9
Mef2b,0.5629135945891519,0.8963218335738146,0.33340823898466265,0.3831441503493288,0.6326973567998564,9,9
Dnal4,4.64230341718487,4.924744618054296,0.28244120086942637,0.3835680214694831,0.6329699405562529,9,9
Dync1li1,5.934585150761086,6.086914252546454,0.15232910178536851,0.3840383618600618,0.6335184376702444,9,9
Rad21,8.337314500072806,8.486786118058392,0.1494716179855864,0.38398237209532404,0.6335184376702444,9,9
4930516B21Rik,1.1868025065668977,0.9610469024671049,-0.22575560409979278,0.38403531254482426,0.6335184376702444,9,9
Lamc2,8.174914277212384,7.894892909304072,-0.28002136790831234,0.38427438445452,0.6338318870025703,9,9
Snx21,4.255957600051649,4.550407599754682,0.2944499997030334,0.3844103361722191,0.6339802216100191,9,9
4930581F22Rik,1.5750546784581319,1.7146218350330902,0.13956715657495833,0.3848652847078099,0.6346545561569055,9,9
Egfr,3.7665181274334256,4.016024225733405,0.2495060982999795,0.38497395872768436,0.6347577804228103,9,9
Fam20b,6.111699434972166,5.840011273187643,-0.2716881617845228,0.385111516575683,0.6349085988926051,9,9
Gm46611,0.5430089640435909,0.644843206709729,0.10183424266613816,0.38534028512765506,0.6350959976538971,9,9
E4f1,4.159646721334237,4.28162309032468,0.12197636899044273,0.38532664099696223,0.6350959976538971,9,9
Tpgs2,3.834368630127425,4.292861475634121,0.4584928455066959,0.38536349044635065,0.6350959976538971,9,9
Ncln,7.386644391560869,7.172628559073461,-0.21401583248740774,0.3856867434524388,0.6351997503745921,9,9
Gm53012,0.9381063966255334,0.7833892586687795,-0.1547171379567539,0.38584101425000705,0.6351997503745921,9,9
Anapc16,5.657509356091866,5.794687510301619,0.137178154209753,0.38553381043145263,0.6351997503745921,9,9
Bdh1,4.150124567768896,3.502983209880149,-0.6471413578887466,0.3857516220719768,0.6351997503745921,9,9
Rfc2,6.109423888591114,6.388843623846444,0.27941973525533026,0.3857324280815294,0.6351997503745921,9,9
Cars2,3.4901831702901434,3.7272686613842985,0.2370854910941551,0.3855751600380076,0.6351997503745921,9,9
Stard13,3.6748457219394095,4.006555601934798,0.33170987999538815,0.3858414279278881,0.6351997503745921,9,9
Tmem18,3.7667930131744436,3.6407700227015667,-0.1260229904728769,0.3857060754606396,0.6351997503745921,9,9
Ssbp3,6.472369257161185,6.740381260255354,0.26801200309416906,0.3855782196981742,0.6351997503745921,9,9
5730419F03Rik,0.7363263202589123,0.5238706270251389,-0.21245569323377345,0.3860590745689737,0.6353616508013212,9,9
Eme2,2.047613882436093,1.8682665199892865,-0.1793473624468067,0.38600680302324775,0.6353616508013212,9,9
Bc1,3.1478847818991307,3.715706032508754,0.5678212506096232,0.38607813435379357,0.6353616508013212,9,9
Tmem120b,2.2681753810246628,2.348604991813562,0.0804296107888991,0.38629674212093923,0.6356454753294384,9,9
Zbtb18,5.851950184540696,5.612311382402178,-0.23963880213851763,0.3863738425146367,0.6356964116184922,9,9
Afap1l1,0.6737085062813548,0.9841824256085192,0.3104739193271644,0.38645137373333116,0.6357480444889384,9,9
Sf1,7.372008479546581,7.49495247086761,0.12294399132102907,0.3866924437640309,0.6357650203238202,9,9
Grb2,6.739615106174743,6.859064894123524,0.11944978794878036,0.38661638057505365,0.6357650203238202,9,9
Dock11,5.390867847685999,5.23731656379663,-0.15355128388936912,0.3866675543392142,0.6357650203238202,9,9
Gm43965,0.8914039712044484,1.0747971374111163,0.1833931662066679,0.38652022075605486,0.6357650203238202,9,9
Trappc2l,5.146139828565588,5.026001521614922,-0.12013830695066652,0.3866667222683339,0.6357650203238202,9,9
Pax2,1.8390772727777869,1.0636067800529525,-0.7754704927248344,0.3868712075783437,0.6359830257278356,9,9
Dffa,4.024269424228105,3.788504018821033,-0.23576540540707258,0.3870891844272264,0.6362538382518689,9,9
Rpl34,9.704015014532201,9.524809341106256,-0.17920567342594573,0.38712831534750036,0.6362538382518689,9,9
