gene,GSM8332065,GSM8332066,GSM8332067,GSM8332068,GSM8332069,GSM8332070,GSM8332071,GSM8332072,GSM8332073,GSM8332074,GSM8332075,GSM8332076
AUTS2,0.0,0.0,0.0,0.041383486366707016,0.0548930935046759,0.0,1.645364581940772,0.8053575390163513,1.3156406772415872,2.407677720642657,2.221160486943163,1.9499833178927155
AVEN,9.57033312508911,9.904767609194993,12.39421489423721,10.718322968977118,13.558594095654948,11.501615433359698,28.32377601769472,32.21430156065405,31.037159613108347,32.38080852864309,32.99348806646823,31.687228915756627
AVIL,1.2137983475722773,1.1698544420309047,0.9632809503293167,0.6621357818673123,0.8233964025701385,1.144439346602955,0.8814453117539851,0.7516670364152613,1.0764332813794804,0.6879079201836164,0.46274176811315887,0.6337445783151325
AVL9,56.06814674747327,54.164260666030884,56.06295130916624,67.7861506686661,59.11986170453595,58.02307487276982,99.6033202282003,92.83087899728477,102.44056727794721,80.33781782144378,75.79710161693542,82.67929267865112
AVPI1,88.84070213192476,88.51898611367179,89.71356584067038,86.20180210185072,92.65954183589292,87.4923880477959,10.753632803398618,11.3823865514311,10.166314324139536,9.679847162583744,10.087770544866864,11.06615532904116
AVPR2,0.0,0.07799029613539366,0.0,0.12415045910012106,0.2195723740187036,0.0,4.877330725038718,3.4898826690708558,3.588110937931601,6.338580121691893,6.987400698508699,6.67869286378255
AXIN1,92.5287817264713,98.3457634267314,97.86934455345859,116.24621320408001,114.01295520921185,110.32395301252485,70.9857291065876,69.26074835540622,74.33369826414967,73.16392093952892,68.39323332712488,70.00440111234849
AXIN2,0.14005365548910892,0.4289466287446651,0.19265619006586338,5.00740185037155,4.611019854392776,4.119981647770638,0.352578124701594,0.3221430156065405,0.3588110937931601,1.0318618802754247,0.6015642985471065,0.7312437442097683
AXL,186.45810000783365,189.3994341648035,188.99572245461198,521.4319282205084,459.40029954063266,484.2122875477102,352.04925751454164,338.8944524180807,371.9076987166104,364.296380017238,357.144096629736,338.95585023270127
AZGP1,9.57033312508911,7.3310878367270025,8.47687236289799,27.851086324793826,27.556332939347303,28.382095795753283,0.0,0.0,0.0,0.04913628001311546,0.0,0.0
AZI2,9.850440436067327,9.163859795908754,8.669528552963852,14.44283674198075,14.272204311215736,14.763267571178119,24.85675779146238,23.677511647080728,23.442324794486463,25.84568328689873,26.97784508099716,26.032277293867754
AZIN1,194.11436650790495,187.8396282420956,180.06931898156031,184.86003360008024,164.78906670103706,182.70974168516176,235.8747654253664,228.23832655723396,220.7884263807245,220.08139817874414,216.9796150682602,214.40066580230405
AZIN2,10.644077817172278,9.904767609194993,8.92640347305167,11.794293614511501,10.42968776588842,9.613290511464822,0.7639192701867871,1.5570245754316125,0.8970277344829003,0.9335893202491936,1.1568544202828972,1.1212404077883114
AZU1,0.6068991737861387,0.4289466287446651,0.5137498401756356,0.2483009182002421,0.4940378415420831,0.6866636079617731,1.5278385403735741,2.7382156326555944,1.4352443751726405,1.7689060804721564,1.1105802434715815,1.4137379054722186
B2M,1567.8073040969148,1578.9525404091123,1557.2399843023738,1789.918552332812,1900.0146454773471,1965.6890217252353,601.2632286577851,601.5483911426134,580.1377368145744,591.1585848377921,618.0841796687463,586.5062324391815
B3GALNT1,8.776695743984158,6.590180023440763,7.770466332656489,6.869658736873365,6.477385033551757,5.436086896364037,46.77536454374481,45.959070226533115,42.27990721862737,17.4925156846691,18.370848194092407,17.452350695139803
B3GALNT2,4.901877942118812,6.551184875373067,5.6512482419319925,12.49781288274552,11.911801290514672,9.38440264214423,24.151601542059193,17.55679435055646,24.578559924831467,22.651825086046227,19.43515426075267,18.524841519980797
B3GALT4,38.421386155845546,41.7638035805033,43.79717387497294,34.72074506166719,31.892887326216698,34.33318039808865,5.5237239536583065,5.637502773114459,4.843949766207662,6.535125241744356,5.136433626056064,5.167455792415695
B3GALT5,100.5585246411802,97.05892354049739,92.47497123161442,11.62875966904467,10.923725607430505,12.245501008651617,0.176289062350797,0.21476201040436035,0.05980184896552669,0.04913628001311546,0.04627417681131589,0.14624874884195366
B3GALT5-AS1,13.491835478784157,12.478447381662985,12.9721834644348,1.9036403728685227,1.3174342441122218,1.3161052485933982,0.11752604156719802,0.0,0.11960369793105338,0.0,0.0,0.0
B3GALT6,99.71820270824554,106.57373966901542,116.49277625982539,80.07704611957809,83.49239522061205,87.95016378643709,116.40954417230964,128.80351574001511,119.0056794413981,109.13167790912942,103.14514011242312,110.36905579272769
B3GALT9,2.98781131710099,2.6126749205356874,2.247655550768406,2.689926613835956,3.403371797289906,3.8338718111198995,1.234023436455579,1.181191057223982,1.4950462241381672,1.7689060804721564,1.3419511275281608,1.706235403156126
B3GAT3,69.60666677808713,73.58384440374391,76.74138237623558,52.722561631184746,54.17948328911512,53.04476371504696,55.413528598933866,60.777648944433984,61.11748964276827,56.40844945505655,55.48273799676775,50.45581835047401
B3GLCT,2.707704006122772,3.31458758575423,3.5962488812294495,8.524998191541647,9.1122535217762,9.212736740153787,30.909348932173078,27.811680347364668,29.3627078420736,41.274475211016984,39.333050289618505,38.80466802606504
B3GNT2,69.0931367079604,64.10802342329359,65.18201097228378,57.56442953608946,50.831004585329886,53.845871257669025,18.216536442915693,17.878937366162997,16.505310314485367,18.131287324839604,19.296331730318723,22.52230732166086
B3GNT3,276.7460232464792,277.6844493900691,279.7367879756336,301.7683825860276,293.73294334352073,277.35487564922613,0.23505208313439604,0.4295240208087207,0.11960369793105338,1.0318618802754247,0.6941126521697383,0.828742910104404
B3GNT4,1.7740129695287128,1.793776811114054,1.6696869805708159,1.8208734001351088,2.5799753947197672,1.831102954564728,1.2927864572391783,0.7516670364152613,0.8372258855173736,0.5404990801442701,0.3239192376792112,0.828742910104404
B3GNT5,19.14066625017822,21.642307177571737,17.339057105927704,40.307515721172635,34.69243509495517,38.1098302418784,30.79182289060588,27.167394316151587,30.080330029659923,41.9623831312006,43.4051778490143,44.020873401428055
B3GNT6,0.0,0.1559805922707873,0.06421873002195445,0.12415045910012106,0.0548930935046759,0.0,4.054648434068331,3.1677396534643156,4.305733125517921,1.2284070003278864,1.3419511275281608,0.9749916589463578
B3GNT7,22.221846670938614,23.20211310027961,27.036085339242828,21.022811074287166,18.993010352617862,16.99492429705388,269.8397914382866,263.02977224274036,281.66670862763067,343.11864333158525,305.45584113149613,309.16985505189007
B3GNT9,12.838251753168317,12.829403714272255,12.651089814325028,25.574994574624938,25.68996776018832,26.608214808518703,14.514466133548954,15.140721733507405,15.66808442896799,18.72092268499699,17.399090481054774,17.54984986103444
B3GNTL1,9.943809539726734,10.216728793736568,10.339215533534668,7.655944977840798,9.825863737336988,8.983848870833196,25.679440082432766,28.026442357769024,27.150039430349114,26.533591207082345,26.700200020129266,27.494764782287287
B4GALNT1,1.4472211067207923,1.5988010707755698,1.541249520526907,2.234708263802179,2.7446546752337952,2.059990823885319,39.077408821093336,35.43573171671946,43.4759441979379,40.58656729083337,37.52835739397718,36.56218721048842
B4GALNT3,41.54925112843564,37.47433729305665,44.63201736525835,34.22414322526671,36.94305192864688,35.13428794071071,3.5257812470159404,3.2214301560654053,3.408705391035021,1.179270720314771,1.3882253043394766,1.2187395736829472
B4GALNT4,4.435032423821783,4.562432323920529,3.981561261361177,4.7591009321713065,4.995271508925507,4.692201321072115,57.41147130557623,53.74419310369118,57.11076576207798,41.76583801114813,37.343260686731924,35.635945134489376
B4GALT1,147.6632374373505,146.23180525386312,152.26260888205402,242.01062827250266,219.90173257973169,224.99677554214094,113.06005198764448,104.48171806172131,110.21480764346568,114.92975895067705,123.69087461664736,117.14524782240488
B4GALT2,81.27780473551287,87.1151607832347,86.37419187952874,79.99427914684468,82.33964025701385,80.51130803351788,150.25704414366265,147.32673913739123,152.01630007036883,160.62649936287443,153.5377186599461,162.04361371688466
B4GALT3,87.34679647337425,85.59435000859453,90.29153441086797,67.66200020956597,66.69510860818122,63.001386030492675,33.20110674273344,35.81156523492709,39.17021107241998,38.03148073015136,35.53856779109061,35.53844596859474
B4GALT4,49.85910135412277,48.00302727133479,47.58607894626825,27.31310100202663,27.72101221986133,27.46654431847092,32.907291638815444,30.92572949822789,28.70488750345281,20.342419925429798,22.489249930299522,21.644814828609142
B4GALT5,688.7838776954376,721.0982780678496,722.075400366856,525.3633594253456,448.69614630722083,466.7595875120152,101.24868481014109,89.98528235942699,104.95224493449933,98.46910514628337,97.268319657386,95.20793549611183
B4GALT6,2.6610194542930694,3.6265487702958046,2.8256241209659962,6.621357818673123,6.093133379019026,5.4933088636941845,60.819726511024975,52.670383051669376,47.30326253173161,69.6261087785846,68.99479762567198,59.57199036162246
B4GALT7,40.00866091805545,38.44921599474907,40.00826880367763,44.65278178967687,50.940790772339234,43.946470909553476,33.67121090900223,33.34180211527695,33.309629873798364,43.33819897156783,40.39735635627877,39.53591177027481
B4GAT1,37.86117153388911,37.43534214498895,39.173425313392215,45.77013592157797,41.88343034406771,44.28980271353436,61.58364578121176,61.583006483450326,64.88500612759645,46.13896693231542,46.04280592725931,47.335845041845666
B4GAT1-DT,0.8870064847643564,1.2478447381662985,0.7064060302414991,1.4898055092014526,0.8782894960748144,0.9727734446125118,2.820624997612752,3.114049150863225,2.9900924482763345,3.095585640826274,2.498805547811058,2.096232066734669
B9D1,9.990494091556435,10.216728793736568,9.953903153402942,12.373662423645397,13.503701002150272,12.417166910642061,11.870130198287,15.355483743911764,13.096604923450345,15.477928204131368,13.882253043394766,12.528642817460696
B9D2,5.088616149437624,5.108364396868284,5.972341892041764,6.414440386839588,5.21484388294421,5.378864929033888,5.817539057576301,6.818693830338441,5.083157162069768,5.110173121364007,4.673691857942905,6.0449482854674175
BAALC-AS1,1.307167451231683,0.9748787016924205,1.0274996803512713,0.9932036728009684,1.152754963598194,1.4305491832536936,0.4701041662687921,0.10738100520218018,0.3588110937931601,0.14740884003934637,0.23137088405657943,0.4874958294731789
BABAM1,24.836181573401984,23.514074284821184,21.19218090724497,20.898660615187044,24.152961142057396,23.689894474681168,10.04847655399543,11.919291577442,11.063342058622437,9.532438322544397,7.9591584115463325,8.53117701578063
BABAM2,40.56887554001189,46.01427471988226,40.77889356394108,28.389071647561014,30.191201427571748,33.24596301881584,27.85367185142593,28.294894870774478,28.34607640965965,30.120539648039774,27.995876970846112,31.297232252178084
BACE1,15.07911024099406,16.533942780703452,17.72436948605943,16.84307895124976,16.961965892944857,17.79603183967595,5.171145828956713,4.510002218491567,5.501770104828456,4.373128921167275,2.776450608678953,3.997465801680067
BACE1-AS,5.135300701267327,4.406451731649741,4.495311101536812,2.731310100202663,2.5250823012150914,4.0627596804404895,2.409283852127559,3.4898826690708558,2.8106869013797544,3.046449360813158,3.3317407304147437,2.7787262279971197
BACE2,59.94296454933862,64.92692153271521,67.94341636322781,97.99609571636222,105.44963262248241,94.93124380071512,31.732031223143462,28.7244188915832,27.92746346690096,21.276009245678992,21.193572979582676,21.547315662714507
BACH1,55.227824814538614,56.93291617883736,52.46670242793679,53.13639649485181,47.48252588154465,55.562530277573465,17.452617172728907,15.838698267321575,14.711254845519566,16.509790084406795,15.224204170922928,15.746115291983678
BACH2,0.6068991737861387,0.3899514806769683,0.2568749200878178,2.731310100202663,2.7446546752337952,2.3461006605360577,3.4670182262323412,1.9328580936392432,3.289101693103968,0.4913628001311546,0.46274176811315887,0.19499833178927153
BAD,9.757071332407921,9.007879203637968,8.990622203073624,8.483614705174938,6.038240285514349,6.408860340976548,5.700013016009104,8.375718405770053,5.083157162069768,5.503263361468931,4.858788565188168,7.214938276203047
BAG1,97.89750518688713,99.4376275726269,99.92434391416113,86.53286999278437,90.9029628437433,88.63682739439886,83.2672004503598,91.0054019088477,79.59626097311602,91.93397990453903,88.66132277048123,93.16045301232448
BAG2,5.602146219564356,4.406451731649741,4.302654911470949,9.269900946142373,9.441612082804257,10.12828821743615,81.62183586841901,79.99884887562423,70.5661817793215,74.88369073998795,74.13123125172805,75.70810231718467
BAG3,74.18175285739802,74.63671340157173,69.2277909636669,106.7280113397374,107.9747149236975,103.28565103091668,242.8088018778311,234.5201153615615,245.00817521176282,270.15126751210875,267.97375791433035,277.87262279971196
BAG4,23.575698673999998,26.00976376115378,21.19218090724497,25.9474459519253,25.58018157317897,25.292109559925304,13.397968738660573,14.120602184086694,10.64472911586375,14.200384923790367,13.465785452092923,15.112370713668543
BAG5,41.36251292111683,43.12863376287269,47.521860216246296,58.226565317956776,55.00287969168525,53.61698338834844,38.01967444698855,39.677281422205574,37.67516484828181,43.97697061173834,45.441241628712206,38.95091677490699
BAG6,250.69604332550497,250.15387485427516,251.67320295603952,330.7782065290892,333.80490160193415,320.67190491814796,531.0414188213842,516.8784685406944,580.4965479083676,524.4806528599944,520.7233116577377,522.3517812805111
BAHCC1,43.04315678698614,41.45184239596172,41.22842467409477,50.94307171741634,50.995683865843915,44.575912550185095,112.8837629252937,96.69659518456325,120.5605275145018,90.9021180242636,85.65350127774572,81.70430101970477
BAHD1,29.03779123807525,29.012390162366437,27.742491369484327,37.53482213460327,32.16735279374008,35.13428794071071,73.68882806263315,74.2002745947065,77.14438516552943,70.95278833893872,69.3187168633512,76.09809898076321
BAIAP2,243.8334142065386,238.65030617430457,250.3246096255785,155.47775827971827,162.3737705868313,148.77711505838417,162.59727850821844,173.95722842753187,165.71092348347443,152.32246804065792,149.83578451504084,154.0486821135245
BAIAP2-DT,61.81034662252674,58.14176576893596,57.861075749780966,61.330326795459804,59.504113359068675,64.88971095238755,41.6042187147881,43.65037861468625,48.319893964145564,40.930521250925175,38.962856875127976,39.2434142725909
BAIAP2L1,103.7797587174297,106.69072511321852,102.42887438501735,83.34634154254793,80.36348889084552,83.77296017133631,145.61476550175834,143.24626093970835,156.68084428967992,140.62803339753643,137.4343051296082,143.27502428216727
BAIAP2L2,3.594710490887129,3.6265487702958046,2.568749200878178,5.255702768571791,6.69695740757046,4.749423288402263,0.11752604156719802,0.10738100520218018,0.0,0.0,0.0,0.09749916589463577
BAIAP3,127.72893380606732,127.31915844103013,124.96964862272338,125.92994901388947,125.37582556467977,115.58837400689845,1.8216536442915692,1.4496435702294324,2.3920739586210678,4.373128921167275,2.9152731391129008,2.5837278962078476
BAK1,28.290838408800003,28.934399866231043,31.402958980735733,48.37729556268051,47.537418975049334,46.578681406740266,50.35990881154435,44.61680766150587,48.319893964145564,49.82418793329907,41.970678367863506,49.18832919384374
BAMBI,0.18673820731881188,0.23397088840618097,0.1284374600439089,3.0209945047696123,3.5131579842992577,2.9183203338375354,0.352578124701594,0.536905026010901,0.47841479172421353,0.19654512005246183,0.3701934144905271,0.048749582947317883
BANF1,174.5068547394297,179.68964229594698,172.74838375905748,165.90639684412844,181.42167403295386,178.30365020074038,423.03498662112924,474.78511450143964,419.09135755041103,396.2349620257631,383.47410323537474,391.4104014840153
BANF1P3,0.7002682774455445,0.7799029613539366,0.6421873002195445,0.5379853227671912,0.6038240285514349,0.5722196733014775,2.2329947897767624,3.2214301560654053,2.4518758075865943,1.9163149205115029,1.9897896028865831,2.681227062102484
BANK1,8.96343395130297,9.436825832382633,8.605309822941898,3.4762128548033897,3.403371797289906,3.5477619744691604,1.234023436455579,1.3959530676283423,1.9734610158623807,1.3758158403672327,1.1105802434715815,1.4137379054722186
BANP,25.769872609996042,23.82603546936276,27.93514755955019,33.14817257973232,31.06949092364656,28.78264956706432,26.208307269485154,28.348585373375567,29.003896748280443,25.010366526675767,22.25787904624294,26.129776459762386
BAP1,44.49037789370693,45.78030383147607,47.58607894626825,61.20617633635968,64.0053470264521,58.65251651340144,105.71467438969461,97.87778624178723,108.89916696622409,83.53167602229627,80.9798094198028,76.14684856371053
BARD1,5.742199875053465,5.186354693003678,4.75218602162463,6.207522955006053,5.1599507894395344,6.981080014278025,15.513437486870139,14.872269220501956,14.232840053795352,18.4261050049183,21.61004057088452,17.891096941665666
BARX1,0.18673820731881188,0.07799029613539366,0.0,0.16553394546682806,0.0548930935046759,0.05722196733014775,176.17153630922982,182.60139934630737,162.84043473312917,95.7174734655489,89.95699972119809,96.1829271550582
BARX1-DT,0.0,0.03899514806769683,0.0,0.041383486366707016,0.0,0.0,1.4690755195899752,1.6107150780327026,2.3322721096555408,1.1301344403016556,0.6478384753584224,0.9262420759990398
BARX2,0.18673820731881188,0.2729660364738778,0.4495311101536812,0.4138348636670702,0.38425165453273136,1.0872173792728073,2.115468748209564,1.9328580936392432,1.4352443751726405,6.338580121691893,7.172497405753963,6.971190361466458
BASP1,0.04668455182970297,0.0,0.0,0.08276697273341403,0.0,0.0,221.88916647886984,234.94963938237024,199.4391663000315,333.97929524914576,346.77868102400123,325.64721408808344
BATF,7.37615918909307,7.565058725133184,7.834685062678444,5.504003686772034,6.532278127056433,5.035533125053002,0.0,0.0,0.0,0.0,0.0,0.0
BATF2,13.258412719635643,12.010505604850621,10.66030918364444,14.939438578381234,15.589638555327957,13.96216002855605,1.4690755195899752,0.536905026010901,0.6578203386207936,0.7370442001967318,1.2956769507168449,1.0237412418936758
BATF3,0.18673820731881188,0.11698544420309048,0.19265619006586338,0.5379853227671912,0.8233964025701385,0.40055377131103426,2.291757810560361,4.241549705486117,2.4518758075865943,3.980038681062352,3.516837437660007,3.1687228915756624
BAX,91.59509068987724,94.05629713928474,87.59434774994588,80.7805653878121,85.85279824131311,79.48131262157523,72.80738275087917,81.87801646666239,73.91508532139099,81.17313458166674,76.67631097635042,76.43934606139445
BAZ1A,35.48025939057426,34.90065752058866,31.210302790669864,41.75593774400738,41.279606315516276,43.488695170912294,46.716601522961206,40.267876950817566,42.63871831242052,53.60768149430896,53.724319277937745,49.77332418921156
BAZ1A-AS1,2.3809121433148515,2.7296603647387774,1.541249520526907,1.9864073456019369,3.1289063297665263,2.4033226278662054,1.997942706642366,2.147620104043604,1.9136591668968541,1.62149724043281,1.6195961883960561,0.9749916589463578
BAZ1B,65.9185871835406,64.30299916363207,63.89763637184468,74.86272683737299,68.39679450682617,75.70466277778547,246.15829406249625,205.2587914439674,242.6759031021073,229.8595179013541,247.19665252604946,224.78432697008276
BAZ2A,122.17347213833268,121.19692019440173,124.13480513243796,194.21270151895604,178.73191245122476,183.568071195114,155.60447903497015,137.5013771613917,173.24595645313082,151.9785140805661,150.85381640488978,140.3012997223809
BAZ2B,29.08447578990495,29.24636105077262,26.971866609220875,26.48543127469249,27.830798406870684,27.180434481820182,16.98251300646011,11.65083906443655,16.146499220692203,14.839156563960868,15.594397585413455,13.406135310512418
BAZ2B-AS1,1.1671137957425743,1.1698544420309047,2.0549993607025425,0.9518201864342614,1.152754963598194,1.0872173792728073,0.7639192701867871,0.6979765338141711,0.47841479172421353,0.39309024010492366,0.5090159449244748,0.6337445783151325
BBC3,45.4707534821307,50.49871674766739,49.64107830697079,81.40131768331271,85.08429493224766,75.64744081045532,9.049505200674247,8.805242426578776,7.176221875863202,6.928215481849279,6.200739692716329,6.67869286378255
BBIP1,3.92150235369505,3.3535827338219266,3.5962488812294495,2.7726935865693703,3.293585610280554,2.460544595196353,19.56808592093847,23.35536863147419,18.777780575175377,21.816508325823264,20.592008681035573,21.88856274334573
BBLN,295.3731594265307,288.9540471816334,285.06694256745584,175.46598219483775,196.29770237272103,179.3908675800132,26.267070290268755,27.006322808348315,27.329444977245696,22.357007405967533,22.119056515808992,21.986061909240366
BBOF1,2.6610194542930694,2.1837282917910223,2.6329679309001324,2.3174752365355933,1.9212582726636567,1.4305491832536936,0.8814453117539851,0.8053575390163513,0.3588110937931601,0.8844530402360782,0.7403868289810542,0.7799933271570861
BBS10,16.152854933077226,14.662175673454005,14.063901874808025,18.58118537865145,19.15768963313189,19.0549151209392,13.868072904929365,13.637387660676882,14.053434506898771,15.379655644105139,14.900284933243714,14.234878220616823
BBS12,9.663702228748516,11.30859293963208,10.724527913666394,10.470022050776876,8.892681147757497,11.616059368019993,2.879388018396351,2.8992871404588647,3.1694979951729145,2.456814000655773,3.516837437660007,3.0712237256810266
BBS2,52.28669804926733,51.863546930036776,49.962171957080564,54.54343503131985,48.854853219161555,49.43977977324765,18.569114567617287,16.214531785529207,19.615006460692754,17.73819708473468,20.221815266545043,18.91483818355934
BBS4,12.884936304998021,13.570311527558495,15.86202631542275,11.877060587244914,11.033511794439857,10.92939576005822,9.754661450077435,10.040123986403847,10.883936511725857,14.790020283947753,12.494027739055289,14.478626135353412
BBS5,6.022307186031684,4.991378952665194,4.687967291602676,4.469416527604358,4.446340573878748,4.0627596804404895,5.5237239536583065,6.174407799125361,5.980184896552669,5.896353601573854,5.969368808659749,5.557452455994239
BBS7,6.442468152499011,7.6430490212685775,7.128279032436945,8.690532137008473,6.97142287509384,8.640517066852311,10.518580720264222,11.221315043627829,9.149682891725583,13.709022123659214,12.401479385432658,11.309903243777748
BBS9,17.553391487968316,14.11624360050625,16.183119965532523,17.132763355816707,16.028783303365362,16.76603642773329,6.640221348546687,5.207978752305739,4.843949766207662,5.454127081455816,6.015642985471065,4.484961631153245
BBX,59.709541790190094,57.40085795564973,54.264826868551516,97.95471222999551,85.79790514780844,89.38071296969079,40.19390621598172,35.65049372712382,38.631994431730234,45.59846785217114,48.58788565188168,47.28709545889835
BCAM,522.5868731816951,545.9320729477555,531.2173347416074,585.3694146570708,596.9623918633504,570.9035680528841,58.9980728667334,56.21395622334133,61.53610258552696,13.659885843646096,13.234414568036344,14.332377386511459
BCAN,2.2408584878257427,2.5346846244002936,2.8898428509879506,6.000605523172517,5.8735610050003215,6.008306569665514,0.411341145485193,0.7516670364152613,0.47841479172421353,0.6387716401705009,0.6015642985471065,0.7799933271570861
BCAN-AS1,30.671750552114855,30.33822519666813,30.37545930038446,25.368077142791403,28.873767183459524,27.69543218779151,0.0,0.05369050260109009,0.05980184896552669,0.09827256002623092,0.18509670724526356,0.14624874884195366
BCAN-AS2,1.540590210380198,1.559805922707873,1.541249520526907,5.628154145872155,3.293585610280554,4.406091484421377,0.0,0.0,0.11960369793105338,0.14740884003934637,0.46274176811315887,0.09749916589463577
BCAP29,24.182597847786138,21.83728291791022,19.71515011674002,24.664557874557385,25.03125063813221,26.379326939198112,64.11045567490652,61.636696986051426,49.635534641387146,72.72169441941087,70.38302293001146,69.95565152940117
BCAP31,291.21823431368716,307.74970855026334,317.75427614863065,285.2977550120782,290.82360938777293,285.88094878141817,452.0639188882272,501.3082227863781,464.18195167041813,517.3558922580927,521.8801660780206,512.6018646910476
BCAR1,176.1408140534693,184.40805521213827,174.09697708951853,201.99279695589695,211.5579823670209,184.99862037836766,186.92516911262845,187.9704496064164,194.59521653382384,229.36815510122292,210.8714237291665,221.51810491261247
BCAR3,131.13690608963566,128.7229837714672,124.96964862272338,138.6760628148352,138.65995419281134,137.04661175570385,47.83309891784959,44.24097414329824,45.80821630759344,61.764303976486126,59.55486555616355,60.2544845228849
BCAS1,96.49696863199604,102.0113073450949,100.56653121438069,23.91965511995666,23.823602581029345,23.289340703370133,3.4082552054487425,3.704644679475216,3.109696146207388,5.355854521429585,4.534869327508957,6.4836945319932795
BCAS2,40.428821884522776,35.68056048194259,35.57717643216277,30.665163397729902,32.00267351322605,35.706507614012196,26.913463518888346,29.63715743580173,27.09023758138359,34.591941129233284,32.39192376792112,32.4184726599664
BCAS3,63.44430593656634,63.874052534887404,62.549043041383634,55.82632310868777,54.23437638261979,54.93308863694184,4.994856766605915,4.080478197682846,6.578203386207936,3.980038681062352,3.0078214927355327,3.5587195551542057
BCAS4,22.268531222768317,23.553069432888883,29.347959620033187,11.214924805377603,12.46073222556143,13.676050191905311,49.06712235430517,57.34145677796421,46.94445143793845,44.12437945177768,46.829466933051684,47.140846710056394
BCAT1,0.0,0.03899514806769683,0.0,0.4966018364004842,0.7136102155607867,0.40055377131103426,9.402083325375841,9.073694939584225,8.31245700620821,5.94548988158697,5.275256156490011,5.118706209468377
BCAT2,75.20881299765149,78.26326217186752,77.89731951663076,97.16842598902808,103.1990157887907,94.93124380071512,33.906262992136625,34.30823116209657,31.934187347591255,35.2798490494169,31.558988585317433,34.709703058490334
BCCIP,35.013413872277226,35.21261870513023,32.62311485115286,25.368077142791403,28.434622435422117,31.52930399891141,117.4085155256308,117.95803421459493,106.56689485656857,100.72937402688669,108.6517671529697,109.39406413378134
BCDIN3D,3.7814486982059408,3.6265487702958046,3.4035926911635865,2.731310100202663,3.0191201427571746,2.6322104971867963,1.057734374104782,1.8791675910381531,0.8372258855173736,1.0809981602885401,1.4344994811507925,1.1212404077883114
BCHE,2.614334902463366,1.949757403384841,2.697186660922087,2.565776154735835,2.0310444596730086,2.4033226278662054,0.0,0.10738100520218018,0.11960369793105338,4.274856361141045,4.581143504320273,5.06995662652106
BCKDHB,17.553391487968316,17.508821482395874,19.586712656696108,20.52620923788668,18.938117259113188,20.88601807550393,15.630963528437336,14.496435702294324,16.08669737172668,15.477928204131368,15.779494292658717,16.867355699771988
BCKDK,110.73575694005545,113.39789058086237,110.90574674791534,120.96393064988462,121.31373664533375,118.67836024272643,106.3610676183142,98.14623875479269,111.05203352898305,119.84338695198859,107.4949127326868,118.31523781314051
BCL10,37.53437967108119,37.084385812379686,33.45795834143827,54.046833194919365,50.28207365028313,45.14813222348658,98.54558585409553,95.24695161433382,81.50992014001287,76.65259682046012,75.70455326331279,73.61187025045
BCL2,0.3267918628079208,0.1559805922707873,0.2568749200878178,0.9518201864342614,0.8782894960748144,0.5149977059713298,0.352578124701594,0.590595528611991,0.47841479172421353,2.3094051606164263,1.5270478347734244,2.4862287303132122
BCL2A1,0.0,0.07799029613539366,0.0,0.041383486366707016,0.0,0.05722196733014775,6.346406244628692,7.409289358950432,7.5350329696563625,4.373128921167275,3.701934144905271,4.241213716416656
BCL2L1,268.6229112281109,269.45647314778506,270.48929085247215,244.20395304993815,261.62048364328535,255.1527523251288,181.57773422132092,191.7287847884927,181.4986116103735,171.87870748587787,170.9368091410009,175.64474735918634
BCL2L11,38.28133250035644,39.58007528871228,37.69639452288727,47.63239280807978,43.47533005570332,45.834795831448346,29.851614558068295,24.48286918609708,28.82449120138386,21.52169064574457,22.25787904624294,19.3535844300852
BCL2L12,27.450516475865346,29.402341643043407,26.008585658891555,24.912858792757625,27.117188191309896,24.262114147982643,54.120742141694684,58.79110034819365,53.70206037104297,60.78157837622382,56.73214077067328,58.402000370886824
BCL2L13,73.8082764427604,73.77882014408239,69.54888461377668,78.87692501494357,75.25843119491066,77.30687786302961,74.57027337438713,70.71039192563565,70.86519102414913,95.57006462550956,84.12645344297229,91.64921594095762
BCL2L14,22.875430396554457,24.09900150583664,27.228741529308692,15.477423901148423,13.503701002150272,13.790494126565607,0.05876302078359901,0.05369050260109009,0.0,0.0,0.0,0.0
BCL2L15,2.3809121433148515,1.2868398862339951,1.3485933304610436,2.400242209269007,2.4152961142057396,2.4033226278662054,0.0,0.0,0.0,0.0,0.04627417681131589,0.048749582947317883
BCL2L2,52.05327529011881,54.476221850572465,54.58592051866129,36.37608451633547,33.4847870378523,37.19427876459604,24.21036456284279,23.73120214968182,22.54529706000356,27.22149912726596,23.09081422884663,23.00980315113404
BCL3,38.37470160401584,46.01427471988226,49.25576592683907,74.40750848733923,86.23704989584584,78.33687327497226,66.51973952703408,72.85801202967926,71.40340766483887,56.801539695161466,50.62394943157958,54.453284152154076
BCL6,89.16749399473268,82.2797624228403,75.64966396586235,52.267343281150964,54.61862803715252,55.27642044092272,13.397968738660573,13.368935147671431,15.72788627793352,16.165836124314986,15.177929994111611,14.966121964826591
BCL7A,24.789497021572277,28.2714823490802,27.036085339242828,25.906062465558595,24.92146445112286,24.262114147982643,38.548541634040944,38.38870935977941,39.8878332600063,34.64107740924639,35.39974526065665,34.85595180733229
BCL7B,59.662857238360395,60.598460097200864,61.521543361032364,52.63979465845133,55.936062281264746,56.87863552616686,108.94664053279256,113.71648450910881,114.34113522208702,123.3320628329198,121.97873007462869,128.50390064912995
