gene,mean_DOXminus,mean_DOXplus_MUC1kd,log2FC,p_value,padj,n_DOXminus,n_DOXplus_MUC1kd
LAMB2,3.2232845266346835,2.551278231779414,-0.6720062948552696,0.0003218375629762808,0.008010768614000258,3,3
KIF3A,1.6030727212608056,1.8201229839534694,0.2170502626926638,0.00032255537556771037,0.008010768614000258,3,3
FARSB,4.119260778135531,4.823183384793471,0.7039226066579403,0.0003226121418560969,0.008010768614000258,3,3
BDNF,0.7151727761229182,1.1459865789035382,0.43081380278062,0.0003230370547021908,0.008010768614000258,3,3
LRRC75B,1.0016960135343118,0.4692140836449792,-0.5324819298893326,0.0003218892564428956,0.008010768614000258,3,3
SNAPC1,3.9664020497369457,4.836038552788154,0.8696365030512085,0.0003188377444391003,0.008010768614000258,3,3
SLC20A1,4.826676878756021,5.506012018626508,0.6793351398704868,0.00032215085920473546,0.008010768614000258,3,3
MLX,3.7785451233046214,4.296298485086042,0.5177533617814203,0.00031975070037609717,0.008010768614000258,3,3
P2RY2,0.08594595774671433,0.31702275731278234,0.23107679956606803,0.00032255910217877725,0.008010768614000258,3,3
LSG1,3.4016612205952987,4.126068540566618,0.7244073199713195,0.0003209422285140324,0.008010768614000258,3,3
SYNJ2,2.261676909669083,2.9463704758917806,0.6846935662226974,0.0003216043803026098,0.008010768614000258,3,3
DNAJC3-AS1,1.560184816972101,1.0521034682002235,-0.5080813487718776,0.00032176985138093414,0.008010768614000258,3,3
DPM2,4.785971919578198,5.279793678334639,0.4938217587564413,0.0003214847138236034,0.008010768614000258,3,3
CAP2,3.402846578173527,3.717282626050711,0.3144360478771837,0.0003232173171584247,0.008010768614000258,3,3
PLBD1,2.091374993201852,1.4289526146757172,-0.6624223785261347,0.00032401725841068175,0.008022805599134708,3,3
LOC101927365,1.6416861143391424,1.2813407620284296,-0.36034535231071274,0.00032448588724411526,0.008026623768961022,3,3
ALKBH5,4.3956256193560845,4.820324705965661,0.4246990866095768,0.0003258060673208408,0.008051478496192085,3,3
BROX,4.148833331183888,3.3988067095301218,-0.7500266216537663,0.00032673051235685585,0.008056587885407716,3,3
ETV1,2.4578796445215843,2.02521982782136,-0.43265981670022446,0.0003269596149045125,0.008056587885407716,3,3
SKIV2L2,4.465050853533172,4.838966095338681,0.37391524180550917,0.00032668466493674476,0.008056587885407716,3,3
CALR3,0.042034702275588066,0.19909453548980727,0.1570598332142192,0.00032762001216589366,0.0080650758636171,3,3
ZBTB12,0.5562499845399504,0.39429127906725103,-0.16195870547269942,0.00032810410168404754,0.008069211471859697,3,3
RNFT2,2.398056834037585,2.012908333275792,-0.38514850076179297,0.00033048644839457695,0.008117090675985887,3,3
LIPA,5.798719914983507,4.7353990060921545,-1.0633209088913524,0.00033068686552120507,0.008117090675985887,3,3
SLC2A4,1.1981451533754905,0.6292750482677036,-0.5688701051077869,0.00033153687912124683,0.008130137800391152,3,3
ZSWIM4,1.3882115041241103,0.9971603365592294,-0.3910511675648809,0.0003321677553974223,0.008137791228200957,3,3
LOC100507002,3.6794534258104306,2.631851695484045,-1.0476017303263854,0.0003326981618935683,0.008142970926959743,3,3
TTC30B,1.1664092991632062,0.5529901547036014,-0.6134191444596049,0.0003330301743680918,0.008143289551023608,3,3
TBC1D9,1.9971467184364873,2.3945108080253554,0.39736408958886815,0.00033409650670274344,0.008161546050820702,3,3
TEX13C,0.44905360236817854,0.8964242973321576,0.447370694963979,0.0003344479484964781,0.00816232048682418,3,3
TRMT12,2.954367332673877,3.2455046571019146,0.29113732442803775,0.0003358388998475556,0.008179352719977785,3,3
CAMK2N1,2.809768343984714,3.3949030364305592,0.5851346924458452,0.0003361070590432739,0.008179352719977785,3,3
EMC1,3.751939901699154,4.140894458802965,0.38895455710381066,0.0003358471151629584,0.008179352719977785,3,3
NFKB1,2.4431969172541663,2.9430845561620074,0.49988763890784105,0.00033659442232131275,0.008183411821922353,3,3
ETV3,3.0420722247432592,3.4174958633097092,0.37542363856645,0.000340364265320281,0.008204858821168032,3,3
PIP4K2A,3.254560252077083,3.800396165836703,0.5458359137596203,0.00033991614827092457,0.008204858821168032,3,3
C1ORF115,2.120480455539605,0.7542599932745621,-1.366220462265043,0.0003381438974470205,0.008204858821168032,3,3
PHC2,3.813145828261021,4.323405018270674,0.5102591900096529,0.0003409115566920373,0.008204858821168032,3,3
ELOVL6,5.08507877413328,4.630013066962047,-0.45506570717123296,0.0003398442828891988,0.008204858821168032,3,3
NCKAP5L,1.9431097633201644,2.2105116693240823,0.2674019060039179,0.00034101203420790037,0.008204858821168032,3,3
CELF1,3.690139187256888,4.201280379380003,0.5111411921231146,0.00033907262094558927,0.008204858821168032,3,3
FGF13,0.8801369221556098,0.2862447677656917,-0.593892154389918,0.0003396027417124665,0.008204858821168032,3,3
SATB1-AS1,0.9692404118677662,0.35595073670769306,-0.6132896751600732,0.0003406366020445985,0.008204858821168032,3,3
HHAT,0.8562244328993166,1.3967883729059907,0.5405639400066741,0.0003404142543190439,0.008204858821168032,3,3
BTF3L4,3.6750667930334537,2.935261634231651,-0.7398051588018029,0.00033901072336512105,0.008204858821168032,3,3
SLC2A10,1.3593887345065518,0.6601756808559978,-0.6992130536505541,0.0003426736919089901,0.008237075336207815,3,3
POLR3G,2.71476592292187,4.024075927449213,1.3093100045273434,0.0003438344809299683,0.008253788665595438,3,3
MRPS18C,3.5323818749818368,4.269888430582879,0.7375065556010418,0.00034433895835393063,0.008253788665595438,3,3
ACOT7,3.9930715299888444,4.382748866575246,0.38967733658640125,0.00034413853426753583,0.008253788665595438,3,3
RREB1,1.6309839555044563,2.0136426601942716,0.38265870468981533,0.0003448588038111812,0.008257203326978824,3,3
MFN2,3.787754608661609,4.455348358212301,0.6675937495506914,0.00034512832771413365,0.008257203326978824,3,3
FAM222A,1.0152056079756067,1.3851375766417746,0.36993196866616795,0.0003454958641666776,0.008258256947984032,3,3
PLEKHG2,1.4066023073441116,1.0359505421543487,-0.37065176518976295,0.0003468295582825172,0.008259202391638151,3,3
AGA,2.1947074282365455,1.5231732126079258,-0.6715342156286197,0.00034608172754182917,0.008259202391638151,3,3
UPP1,2.609605244858869,3.9041439228040264,1.2945386779451575,0.0003464850191549876,0.008259202391638151,3,3
RPF2,4.01280339403698,4.709681886905269,0.6968784928682892,0.00034653203036466964,0.008259202391638151,3,3
RPRD1B,3.6426830086416118,4.034547737541631,0.39186472890001944,0.0003495744835245037,0.008261950166541911,3,3
NGF,0.0987416272900909,0.5193322253645172,0.4205905980744263,0.0003508472986178091,0.008261950166541911,3,3
FLAD1,2.774450210071634,3.3636030070747913,0.5891527970031571,0.0003512333437593182,0.008261950166541911,3,3
CRYAB,2.7060242919555293,1.21985691034252,-1.4861673816130092,0.0003533905489991726,0.008261950166541911,3,3
ZFP82,1.7472498074864815,2.30832255179138,0.5610727443048986,0.00034793798789898716,0.008261950166541911,3,3
MMP28,0.1675179332513794,0.04291613308930384,-0.12460180016207556,0.0003484866374498977,0.008261950166541911,3,3
MROH1,1.0671149201853227,1.5776295986641042,0.5105146784787815,0.0003514772005280659,0.008261950166541911,3,3
LRRC20,1.6480036808038434,2.15632760685574,0.5083239260518966,0.00035247863501636597,0.008261950166541911,3,3
ELF3,1.2709375631109574,0.8562926881430587,-0.4146448749678987,0.0003537715333246739,0.008261950166541911,3,3
TARS,5.988087750523675,6.406418860440457,0.4183311099167817,0.00035088155895080913,0.008261950166541911,3,3
PCDH1,1.1850440595398481,2.0790709007118267,0.8940268411719785,0.000349292705135761,0.008261950166541911,3,3
CD44,4.726401901888,5.409914468163443,0.6835125662754429,0.0003496529837337968,0.008261950166541911,3,3
TMPO,4.993515837917607,4.468463479039316,-0.5250523588782912,0.00035399475249133763,0.008261950166541911,3,3
GPR4,0.017848909757350175,0.16990382605261786,0.15205491629526768,0.00034866386740464977,0.008261950166541911,3,3
TYW3,2.9867953906189335,3.415205087498857,0.42840969687992336,0.0003512830065258148,0.008261950166541911,3,3
CCDC68,0.8581736215249759,1.3598896328029422,0.5017160112779663,0.00035293191985899915,0.008261950166541911,3,3
SHMT1,3.6279364039983335,3.205577934600377,-0.4223584693979565,0.0003505660218848058,0.008261950166541911,3,3
EFTUD2,4.714434031386208,5.165505539154481,0.45107150776827254,0.0003540650846990305,0.008261950166541911,3,3
ACBD5,1.9902636705305703,2.3391899616658067,0.34892629113523643,0.0003498108145444319,0.008261950166541911,3,3
GTPBP10,1.5415708519720537,1.8205675925982454,0.27899674062619173,0.00035252306773152377,0.008261950166541911,3,3
TCF19,0.6849420735843023,0.9372084650866664,0.2522663915023642,0.0003515775110369004,0.008261950166541911,3,3
EXOSC7,3.0284069095961788,3.646512156262501,0.6181052466663224,0.00035342239022147546,0.008261950166541911,3,3
SNTB1,0.6736359610565126,1.0450953789209159,0.3714594178644033,0.0003574415404061528,0.008332182296849901,3,3
NSUN7,0.9596101857370302,0.6886737075497117,-0.2709364781873185,0.0003583071484640607,0.008332182296849901,3,3
NCOR1P1,4.552610952241353,3.4074787948918606,-1.1451321573494924,0.00035838045134523624,0.008332182296849901,3,3
HSD11B1,0.08599596596976429,0.5147177968733824,0.4287218309036181,0.0003582277272888552,0.008332182296849901,3,3
GLI3,1.5133171816731863,1.040118457151453,-0.4731987245217333,0.0003597347003143006,0.00833983314613493,3,3
TSC22D3,1.914122167761407,1.5004075636463572,-0.4137146041150499,0.0003600502333148992,0.00833983314613493,3,3
ZNF263,2.3278902027246167,2.685788823750404,0.3578986210257873,0.00036034299436645364,0.00833983314613493,3,3
THEM4,1.546582952767807,2.177686098441048,0.6311031456732412,0.0003592081093558868,0.00833983314613493,3,3
ELL,1.261471842134976,1.9022069506621826,0.6407351085272066,0.0003602470314555296,0.00833983314613493,3,3
TMEM192,2.6340054401470474,3.091009178892511,0.45700373874546374,0.0003625222628012669,0.008352408235370704,3,3
DAP,5.146127519834139,5.806416404400216,0.6602888845660768,0.0003622986009102288,0.008352408235370704,3,3
FAM198B,0.9300090753583635,1.4636219012641103,0.5336128259057468,0.0003620590435332747,0.008352408235370704,3,3
MRPL10,3.4814390510943465,3.9502427316531183,0.46880368055877186,0.00036233705401816213,0.008352408235370704,3,3
CYP4X1,0.7491944697042112,0.16664353989538067,-0.5825509298088305,0.00036241905638822303,0.008352408235370704,3,3
NOL4L,2.9390814487125887,2.327654909721599,-0.6114265389909899,0.00036295731685796637,0.008354891239630447,3,3
MANEA,2.435867471178496,1.9043901188852417,-0.5314773522932541,0.00036607547077102865,0.008419076232290828,3,3
TIMM9,4.498943570748687,5.03884404102796,0.5399004702792727,0.00036774059498023405,0.008427379644118478,3,3
ULK1,1.631853975879961,1.1001023541986583,-0.5317516216813027,0.0003675478110875019,0.008427379644118478,3,3
HGH1,2.6586558990481053,3.1201972024206825,0.46154130337257726,0.00036695174484840904,0.008427379644118478,3,3
BOP1,4.39807378613025,5.050854900004707,0.6527811138744575,0.0003680863389247122,0.008427379644118478,3,3
CARNMT1,3.0101259059152032,3.6381764848662304,0.6280505789510271,0.0003680871319019157,0.008427379644118478,3,3
MAPK13,0.6109673240252277,1.2074399936877915,0.5964726696625638,0.00036891635512116284,0.00843879633829126,3,3
PTK2,4.610467565060847,4.962335565765387,0.35186800070454005,0.000371794899270349,0.00849702792173095,3,3
DSE,0.8892414344235614,1.3021961390268355,0.4129547046032741,0.0003723343000978194,0.008501744197582409,3,3
VHL,3.130450076597473,3.520150606678945,0.389700530081472,0.00037295913360903905,0.008508401039116665,3,3
TBC1D22B,2.0917584992212572,2.4284943015781097,0.3367358023568525,0.00037389464543849713,0.008514524985507541,3,3
NUP210,2.4371247511172722,1.9989491775960933,-0.438175573521179,0.00037373047090396796,0.008514524985507541,3,3
LTV1,3.248295652418682,3.8427046990875344,0.5944090466688525,0.0003746673722212205,0.008524099444768979,3,3
JPT2,4.846240974343581,5.3981986090705005,0.5519576347269197,0.0003749829080411925,0.008524099444768979,3,3
PROSER2-AS1,2.6528123347671273,3.300942780238923,0.6481304454717955,0.000376060031805135,0.008536788566801156,3,3
OSBPL3,2.0649291131361553,2.722330896972944,0.6574017838367885,0.0003762099317475439,0.008536788566801156,3,3
GTF3C6,5.3201912248142325,5.775846504887429,0.4556552800731968,0.0003785352107576107,0.008566708209415146,3,3
MTRR,3.5100750315555858,4.204719293417994,0.694644261862408,0.0003782942995744139,0.008566708209415146,3,3
LOC646762,1.60565579222749,1.9757586515676195,0.37010285934012943,0.00037798198728289823,0.008566708209415146,3,3
TMEM184A,0.6190584760610177,1.0305703660954848,0.4115118900344671,0.00037954181418042735,0.008574286223361016,3,3
PITHD1,4.130135364284288,4.6876036793959885,0.5574683151117004,0.00037923486045878045,0.008574286223361016,3,3
GATC,2.9150258234502577,3.2603521682989913,0.3453263448487336,0.0003808120632807072,0.008580203311059041,3,3
ATP7A,1.3679130993476438,1.1134655599539547,-0.25444753939368914,0.00038061474242321973,0.008580203311059041,3,3
NKRF,2.823714405181929,3.116839497260108,0.2931250920781787,0.000380241020141434,0.008580203311059041,3,3
ERBB2,1.9604437345652699,1.619892038033225,-0.340551696532045,0.00038129798133704657,0.008583575720963074,3,3
C2ORF69,2.20724150440881,2.699936805500496,0.49269530109168613,0.00038178646422711715,0.008586999875585768,3,3
RPUSD4,2.2836108102503014,2.871780423071138,0.5881696128208365,0.0003826291625144049,0.008591867870322687,3,3
CASC10,1.288665252076959,0.5328321341922952,-0.7558331178846638,0.0003830125993586343,0.008591867870322687,3,3
SWT1,1.2034194447569446,0.9549457059198296,-0.248473738837115,0.0003829611781907177,0.008591867870322687,3,3
TMEM63C,1.2054393082178774,0.8157625391579745,-0.3896767690599029,0.00038360735861126357,0.008597654653756222,3,3
PPARD,1.7491587816352538,2.217920108348352,0.4687613267130981,0.0003871076873395021,0.008604883996599068,3,3
NCDN,3.0125594458906004,3.4537740931743746,0.44121464728377413,0.00038756295420493614,0.008604883996599068,3,3
PLD6,1.4478151660656984,2.3578632091099063,0.9100480430442079,0.00038793289121130046,0.008604883996599068,3,3
DDX24,3.5294069903596856,3.997995456159462,0.46858846579977653,0.0003873737599263424,0.008604883996599068,3,3
PDK3,2.0126187603953025,1.5721012066221556,-0.44051755377314694,0.0003849130272855818,0.008604883996599068,3,3
GPR39,0.031740485808049924,0.25209639668720846,0.22035591087915854,0.00038552718619661014,0.008604883996599068,3,3
FAM83H,0.9714879747051496,1.7590166526185378,0.7875286779133882,0.00038588326215517496,0.008604883996599068,3,3
GOT2,5.522865827156276,5.954750326655923,0.43188449949964713,0.00038780838040419383,0.008604883996599068,3,3
SLPI,3.407227076974241,3.9524948209887962,0.5452677440145552,0.00038603933339344205,0.008604883996599068,3,3
PIAS4,1.6464815608883414,2.1049425920709646,0.45846103118262316,0.00038532843254558387,0.008604883996599068,3,3
PTPN1,4.5981255045102,5.267190533789175,0.6690650292789746,0.0003879748307774023,0.008604883996599068,3,3
NPC1,2.9896063253282574,3.6525465006857742,0.6629401753575168,0.0003858014346477889,0.008604883996599068,3,3
CLCF1,2.125232024002664,2.9364794886859986,0.8112474646833348,0.00038894253310557816,0.00861138333488222,3,3
SUPT5H,3.880266624095374,4.557287741711924,0.6770211176165506,0.00038864118935178925,0.00861138333488222,3,3
USB1,2.2982703760856107,2.8435209363320664,0.5452505602464557,0.00039204451248120117,0.0086336366321959,3,3
SH2B3,2.7823556999028196,3.6319871609973746,0.849631461094555,0.00039336818615108565,0.0086336366321959,3,3
PPRC1,2.9205376133403385,3.593381054942187,0.6728434416018487,0.00039366785646646925,0.0086336366321959,3,3
C11ORF24,3.83826095955175,4.571916566689297,0.7336556071375471,0.00039286534064172213,0.0086336366321959,3,3
DYSF,1.671629908180811,2.4633715278626087,0.7917416196817977,0.00039251851476824464,0.0086336366321959,3,3
PRPS1,4.874026411468905,5.346138004757493,0.472111593288588,0.000393332850111133,0.0086336366321959,3,3
PLCH1,0.6394149135421007,0.25087155934145383,-0.38854335420064684,0.000391365293958018,0.0086336366321959,3,3
ABHD5,1.9160891485460834,2.78241730917158,0.8663281606254967,0.0003927809544296347,0.0086336366321959,3,3
RRP15,2.2188219382791594,2.5877766333747547,0.3689546950955953,0.00039091842106209624,0.0086336366321959,3,3
ABCB10,2.2114635381586165,2.568416160376076,0.3569526222174595,0.0003931247921686774,0.0086336366321959,3,3
BPIFA2,2.5127152356694316,1.6137802156961356,-0.898935019973296,0.00039108953648546744,0.0086336366321959,3,3
KRBOX4,2.0568554423872354,2.387368042616135,0.3305126002288996,0.00039477878506900805,0.008650568948705268,3,3
TXNIP,6.092642173031117,5.4640435038612205,-0.6285986691698966,0.0003953689864888265,0.008656071601275097,3,3
SRGAP1,1.1169974423546607,2.041287420238897,0.9242899778842364,0.00039619416079297507,0.008659284706098516,3,3
ATG4D,1.5451543794050842,1.8177203477705692,0.2725659683654851,0.0003959294451962947,0.008659284706098516,3,3
PLAGL2,2.9649914162656565,3.6664184474924943,0.7014270312268378,0.0003972883565315586,0.008662310371181951,3,3
SUSD3,2.0389906008598895,1.4236601224108583,-0.6153304784490312,0.000397350573670247,0.008662310371181951,3,3
PCDHGB1,1.6510722520983183,1.146826819658364,-0.5042454324399543,0.00039699461907097603,0.008662310371181951,3,3
SLC39A14,4.076283015608685,4.348215848011382,0.2719328324026966,0.000398701406247327,0.008676939044059475,3,3
SAV1,3.3359735798487065,4.208752521800398,0.8727789419516916,0.00039839108914881805,0.008676939044059475,3,3
