gene,log2FC,p,fdr
CASQ1,0.19468732600994632,0.7516286374627216,1.0
LOC101927415,-0.25911580225324693,0.751635615813567,1.0
RELN,-0.19463897740794422,0.7517992177684358,1.0
DNAH8,0.19453819986604048,0.7518446421210244,1.0
ASB16,0.19446814063958895,0.7518524368030246,1.0
ARHGAP25,0.19486319877300362,0.7518776666607944,1.0
SERHL,0.27875583922979263,0.7519477176943411,1.0
POLR2B,0.040911697991267815,0.752029527657317,1.0
RAPSN,0.23637533882855,0.752039060762968,1.0
WHAMM,-0.047821659306016784,0.7520522836650599,1.0
WDR11,-0.04126335874087239,0.7522380688925652,1.0
CDK9,0.03712531079909276,0.7524748118505576,1.0
ZNF266,0.044000712526218067,0.7524951820083998,1.0
IPO9-AS1,-0.2510041132020042,0.7525740727801945,1.0
ATP13A5-AS1,0.19342770316070557,0.7527126052799477,1.0
RB1CC1,0.05241770502686727,0.7527765424675833,1.0
DDIAS,-0.05707860064818959,0.7528498012558003,1.0
ZNF800,-0.0731730711919436,0.7529954079491102,1.0
FAM229A,0.13630464034716505,0.7530401167188583,1.0
LOC101927905,0.19342181481269805,0.7530674074695985,1.0
SMG1P1,-0.10632742732981804,0.7530801037866292,1.0
LOC100128361,-0.17049480959396845,0.7533660710976615,1.0
EP300-AS1,-0.07974000275084059,0.7534215753632897,1.0
DEPDC5,0.06769251043986912,0.7537502088027516,1.0
PITPNB,0.03888022939632663,0.7538896578720236,1.0
SPATA45,0.1923443023157274,0.7539464715826355,1.0
ZNF180,0.06974597617483358,0.7541962689243991,1.0
ZNF674-AS1,0.13466390416899898,0.754247054881804,1.0
CNOT8,0.03413933009465708,0.7548928563254732,1.0
UBXN2A,-0.022318086798781778,0.7549275813122809,1.0
CTDSPL2,-0.07910752036939073,0.7549973636014479,1.0
CKB,-0.062069153455572845,0.7550925312995085,1.0
SLC22A31,-0.1402834905163468,0.7550991130555283,1.0
SUN2,0.05463904329111813,0.7554238267890317,1.0
PVRIG2P,-0.18656740233369185,0.7558196369061883,1.0
KLHL20,0.06722282798524226,0.7562851306842212,1.0
GSK3B,0.0420727385215649,0.7565080459151251,1.0
DHRS12,0.047005729233443816,0.7567063495189246,1.0
ZNF227,0.034478075789140306,0.7568685355931222,1.0
DCAF10,0.04166909254862183,0.7569985567411646,1.0
STRIP2,0.06079297707964404,0.7570172192057679,1.0
TIMM8B,0.016695022294134887,0.7570887023693681,1.0
ZNF680,-0.05681478267089446,0.7570917286969904,1.0
FAM223A,0.24372205137605452,0.7573125129773716,1.0
RNA5S9,-0.21112687671364755,0.7574095743887113,1.0
NME1-NME2,-0.10665329955535618,0.7577004447916781,1.0
PA2G4P4,-0.17287938746195897,0.7579861317832973,1.0
RIC8B,0.04602863961448378,0.7581517685731086,1.0
AMBRA1,0.03877882334797533,0.7583450971421696,1.0
FKRP,0.03403529507960812,0.7583854344450189,1.0
CTSA,-0.026711199858766577,0.758912544192098,1.0
NAAA,0.061352997354062744,0.7589512091495808,1.0
BMPR1A,0.04789283740002048,0.7589823280999048,1.0
SLC25A38,-0.010927278999130152,0.7590878435181765,1.0
HAVCR2,0.29987399568456863,0.7591945552894609,1.0
FRMD6,-0.04696682636861382,0.7593979673452996,1.0
PCDHGA2,-0.27116898418847657,0.7599727248118829,1.0
MRPS25,0.032999539427587266,0.7601943798037798,1.0
TMEM110,-0.032202758796611164,0.7603113368188142,1.0
ZNF701,0.04476801872739955,0.7603457534865069,1.0
ERCC6L2,0.0683940700866934,0.7605879103140066,1.0
AHR,0.04736412585355154,0.7607285314049331,1.0
CCNB3,-0.1848586920252302,0.760974209113836,1.0
WDR61,0.021916172275249224,0.7609787843973916,1.0
SGPP1,0.03860668178486826,0.7610126600741832,1.0
SOS2,-0.039535373275665364,0.7610306397072989,1.0
ERMP1,-0.03607807335947655,0.7611090825052237,1.0
POU5F1P5,-0.21603040148345287,0.7612286723213209,1.0
CORO7-PAM16,-0.7926966390454775,0.7616795947174573,1.0
ADAT1,0.04678181851336838,0.7618068270197005,1.0
ABCB7,0.035385577436219506,0.7620928696578568,1.0
GUSBP4,-0.027575628550444264,0.7621394584372543,1.0
MEX3B,-0.05601411314528448,0.7624451200075869,1.0
GTF2IP4,-1.2157425616842605,0.7624880850255457,1.0
CILP,0.11826110256976463,0.7630534111556709,1.0
ZBED5-AS1,0.023829973070279564,0.7631842635365155,1.0
PLAC8L1,0.330830883831292,0.7633518463411564,1.0
TMX4,-0.045243481423312915,0.7634172655157567,1.0
LOC730202,-0.2304829989758037,0.7636391118731795,1.0
RNF34,0.030526734912704967,0.7636944917191163,1.0
HLTF,-0.05106271100715176,0.763800882822357,1.0
ACSM3,0.23320968144015386,0.7642497988231417,1.0
NCOA4,-0.04012435210941767,0.7642640964711856,1.0
ZNF19,0.08174869376341576,0.7642945396845947,1.0
ZGPAT,-0.05880892809731719,0.7645813655218452,1.0
ATP2A2,-0.04357432898650693,0.7646305851917575,1.0
LEMD3,-0.049999765727042345,0.76469562361318,1.0
GPD1,0.212035953651597,0.764766231015935,1.0
C21orf58,0.05979789171229122,0.7647669246420943,1.0
GLYCTK,-0.14620169117325066,0.764866542501971,1.0
ALOXE3,-0.11085838867852793,0.765058915819045,1.0
SNRK,0.04670571557766756,0.7651308201957859,1.0
DDR2,0.21317753477994472,0.7652211009293467,1.0
TOR2A,-0.03330374200193731,0.7656994071515024,1.0
RBAK-RBAKDN,-0.39355023139444145,0.7657734970440528,1.0
TP53TG1,-0.05343851399426214,0.7659635226822195,1.0
MT1E,-0.0400254659938053,0.7660909330051506,1.0
URGCP-MRPS24,0.27683381584540934,0.7662620181328159,1.0
NPIPA7,-0.8796576588052449,0.7663295940635478,1.0
TMEM133,-0.060373808811007734,0.7666565359952685,1.0
TEFM,0.027618709528493213,0.7668777648261903,1.0
SNORA71B,-0.20340113277194083,0.7674486613641064,1.0
C6orf163,0.2440929168054673,0.7678133091882453,1.0
FAM226B,0.332898818895647,0.7680018765594601,1.0
THRIL,-0.36694477113854185,0.768885975951557,1.0
MAPK14,-0.03653466517347681,0.7690151063361972,1.0
RNF185,-0.03321168273514097,0.7692193686786885,1.0
CHERP,0.03842914718010526,0.7694177534235441,1.0
MTFR1L,-0.03123240999240018,0.769438415212732,1.0
HAND1,-0.26467497266869344,0.7700780392908418,1.0
FITM2,-0.057119686626312394,0.7705356295546784,1.0
HIST1H2AJ,0.21621786022657274,0.7706989153005495,1.0
LACTB,0.01668709472351715,0.7708173376220016,1.0
AFF2,-0.1723202982518781,0.7708413888485903,1.0
LRRC46,-0.052282688642145914,0.7709339100314357,1.0
GLUD1P7,-0.19853066620631826,0.7709948093447105,1.0
MIR181A1HG,-0.19654432156074203,0.77135837624444,1.0
TRAPPC11,0.05317293773492793,0.7715870060585857,1.0
SLC22A4,-0.04917408761513453,0.7716489952369376,1.0
LOC101928324,-0.1962978369626283,0.7717211280520135,1.0
MPDZ,-0.061276545954768835,0.7718288730127713,1.0
BZW2,-0.01765437650639967,0.7719568488160671,1.0
GPHA2,-0.19619372894097548,0.7720533246766716,1.0
RNF151,-0.19606157094265003,0.7721405051602009,1.0
TMTC1,-0.14155789822764842,0.7723036706248742,1.0
SRD5A3-AS1,-0.19572199203967772,0.7723261368703992,1.0
ZCCHC11,0.05764450957205369,0.7724359356204346,1.0
NRADDP,-0.19560597252616052,0.7725061749829546,1.0
INSC,0.19318942562286628,0.7725149176907793,1.0
FAM129C,-0.33553636354791183,0.7725424903152173,1.0
SLC35G5,-0.19540179940613983,0.7726138995212071,1.0
FRS2,-0.06943955271581537,0.7726765325025057,1.0
LOC103171574,-0.1954719141273581,0.7727873619704493,1.0
TMEM232,-0.19542458121204154,0.772852999244629,1.0
SPATA32,-0.19545131398808613,0.7728783849394608,1.0
CALCB,-0.1953087752953056,0.772881524225848,1.0
C1QTNF4,-0.19532494874828693,0.7728832951564424,1.0
ALDH3B2,-0.19536454587840213,0.7729212036204499,1.0
ZNF30-AS1,-0.19545354253259123,0.7729408945530064,1.0
IRGM,-0.19531102925641025,0.7729766445062186,1.0
ZBTB32,-0.19520074473790305,0.772979501037113,1.0
RLBP1,-0.1952765404362592,0.7730065465378649,1.0
LINC00312,-0.19516835666338267,0.7730140102162704,1.0
LINC01508,0.19501155379260604,0.7730184653625435,1.0
CASP1P2,-0.19523464012479197,0.7730202697513495,1.0
SLC17A8,-0.19515472819001667,0.773025907864022,1.0
LOC414300,-0.19507301202443655,0.7730415766765496,1.0
FFAR4,0.19522258352225758,0.7730507847436893,1.0
ZBP1,-0.19521993676322252,0.7730630991795985,1.0
APCDD1L,0.19521877169093654,0.7730843373368846,1.0
THRSP,-0.19530469876753592,0.773089994934089,1.0
CRH,-0.19503587002693146,0.7730912236660371,1.0
NDUFAF4P1,-0.19528584656141806,0.7730979527870645,1.0
LOC101927189,-0.19528747124436657,0.7731077726863426,1.0
CHRM5,0.195211305896627,0.7731584442985571,1.0
ELMO3,0.08812081246891434,0.7731644117312988,1.0
HMMR-AS1,-0.19525199035875013,0.7731916111732614,1.0
LRRN1,0.19505918707359177,0.7731924880230232,1.0
MPP4,-0.19515409590967508,0.773207134565309,1.0
LINC00628,-0.1950410077477061,0.7732229207919022,1.0
EIF3A,-0.03479892912268312,0.773226027546238,1.0
PKLR,-0.19499177107605553,0.7732334504396385,1.0
HCG17,-0.19544260323415286,0.7732410474740188,1.0
HNF1A,-0.19510714075591584,0.7732514163130786,1.0
COL6A5,0.19516599011811808,0.7732546418571329,1.0
FAM25G,0.19371440535217477,0.7733040479454455,1.0
LINC01039,-0.1951012358948035,0.7733179134894747,1.0
LOC101929234,0.19478644354637803,0.7733247628931504,1.0
PRODH2,0.19488277856632152,0.7733372974436762,1.0
FLJ42969,0.19493524885640234,0.7733421908469663,1.0
NPY1R,0.19501942900541275,0.773343828552691,1.0
LINC00696,0.19507439284051747,0.7733662411285798,1.0
ZNF663P,0.19478171767911806,0.7733681978807341,1.0
KLHDC8A,-0.19492387859275656,0.7733699616822658,1.0
KBTBD12,-0.1948818436603597,0.773370256399634,1.0
MAGEA12,0.19474880347821572,0.7733871684745892,1.0
ZFPM2,0.19486782510685713,0.7734301007309333,1.0
LINC00597,0.19503040497886187,0.773448983055005,1.0
OR7D2,0.19477062648754012,0.7734558794904489,1.0
BHMG1,0.19481346158922974,0.7734831544039276,1.0
CPNE6,0.1948856191670877,0.7735091541720835,1.0
C20orf202,0.19488922934030434,0.7735216421383703,1.0
DKFZP434L187,-0.19478984434905994,0.7735268011512381,1.0
FLJ42393,0.19462740644374016,0.773528854602309,1.0
ARMCX2,-0.1956108956000589,0.7735299355257912,1.0
LANCL3,-0.19547920063196472,0.7735607360686687,1.0
LOC101927795,0.19492824760551425,0.7735639824873117,1.0
CCDC136,-0.10667823732883086,0.7735782941468117,1.0
LINC00475,0.19467547842131977,0.7735935548914025,1.0
XAGE2,0.1947433293406855,0.7736305406322245,1.0
CDC40,-0.04243019016699634,0.773635290840744,1.0
LRRC55,0.19456647927844312,0.7737280445919231,1.0
LOC100132215,0.17687303597590653,0.7737730825138653,1.0
SGPP2,0.19448448055666606,0.7738262077175847,1.0
CACNA1E,0.19442540269779346,0.7738642454912537,1.0
DYNLRB2,0.1940315492103611,0.7738872912386686,1.0
ZNF658,-0.06664095274138404,0.7741733289999951,1.0
EXTL3-AS1,0.1940264730058575,0.7744934311894734,1.0
HP1BP3,-0.03888604118635364,0.7745322083292001,1.0
FBXO8,-0.0695568729283984,0.7745456410442779,1.0
GJB3,-0.19782441065850048,0.7746349480195334,1.0
ARHGAP6,-0.1967659841908379,0.7746651135642899,1.0
NAP1L1,-0.03602447679974574,0.7751072687568018,1.0
PRKCI,-0.056897107817357906,0.7752956453225459,1.0
PIKFYVE,-0.05783261252253524,0.7753773431623218,1.0
LINC01220,0.19271113508991916,0.7755847704169695,1.0
WDR43,-0.04129763950551535,0.7756105142184729,1.0
RGS4,-0.20003944876756613,0.7757019003205687,1.0
RNF139-AS1,0.48201242555086043,0.776148173552988,1.0
GOLGA4,-0.050292755446918136,0.7762351389330491,1.0
PIGQ,-0.06273504192931867,0.7762844662541697,1.0
PUM1,-0.03468143996685136,0.7763994555068683,1.0
FEM1B,-0.051969635269943026,0.7767128969550998,1.0
ZNF197-AS1,0.1925689289556095,0.7767417681050094,1.0
DNAJC24,0.036182228475400535,0.7768557677518801,1.0
ZNF23,0.04991698685596191,0.7768719886950586,1.0
SNORD9,0.19117745376379813,0.7771421869762959,1.0
ACCS,0.04826419655528014,0.7773579633941908,1.0
SNORA70,-0.1445485129904971,0.7773838953516488,1.0
ACBD5,0.039515312627825594,0.7779481771686719,1.0
LIMS3-LOC440895,-0.617619713482926,0.7779656099519886,1.0
PKP2,-0.1688870252516308,0.7785147466500304,1.0
CHID1,0.05042351204401285,0.7786291731504195,1.0
LMCD1-AS1,-0.16151108975002648,0.7787070235194903,1.0
CYP2J2,-0.19553042139547727,0.7788068341675449,1.0
WRN,0.04549705911678181,0.7792329503604367,1.0
PSPN,-0.2465253473382446,0.7793550325150341,1.0
SLC9A3,0.05084002861248749,0.7795411038329133,1.0
DAW1,-0.24622999060492112,0.7797400275882558,1.0
DGKG,-0.28285332248819317,0.7797571139277737,1.0
YWHAEP1,0.19453643841257917,0.7798465059567151,1.0
PTMA,0.023295233347980115,0.7798984722694482,1.0
FRAS1,0.2054186866090814,0.7800022360664746,1.0
ADAMTS3,-0.2458721900139068,0.7800513637015182,1.0
NEK4,0.03143809584446622,0.7803055391843007,1.0
CATSPER1,0.24543671717536653,0.7805170067013214,1.0
ZAP70,-0.2191737747929765,0.780528009330575,1.0
C7orf61,0.07124406571630981,0.7805324953564634,1.0
LGR5,0.14684675152457627,0.7805822268219784,1.0
DTD2,-0.03239847647940586,0.7810134056460976,1.0
TMEM169,0.0561644557708858,0.7811249370540944,1.0
COX7A2,0.023658272549555548,0.7812189894863194,1.0
ZFYVE1,-0.023294434168898093,0.7815175866146434,1.0
ARHGEF28,0.03978406793403444,0.7819103940890599,1.0
LIPT2,0.08991726362405572,0.7822129234892882,1.0
CCNL2,-0.022285352518240487,0.7824702888282624,1.0
PSD3,-0.06687490196807211,0.7829454510665298,1.0
GSTT2B,0.07108568621187938,0.7830704832786375,1.0
REEP6,-0.053990167200964834,0.7832282121242692,1.0
IKZF5,0.04342112309486268,0.7835259346018218,1.0
NAA16,0.04842143691745804,0.7840630994031815,1.0
GMEB2,-0.03966298026954895,0.7844769989716005,1.0
TSPAN33,0.04481181676973378,0.7847814619702131,1.0
KDM4B,-0.03582964162192148,0.7855545119080991,1.0
BMP8B,0.04240512893482418,0.7857039696553509,1.0
TFB2M,-0.032014134375204506,0.7857533620448081,1.0
CCDC42B,-0.1724123322033675,0.7859399130512756,1.0
LINC01058,0.22355113816372696,0.7859765866048526,1.0
FUT8,-0.029099324965207174,0.7859935384996829,1.0
EEA1,-0.06282176515895976,0.7865882755557644,1.0
ZNF528,0.04876268131042849,0.7867256863782845,1.0
ANKRD52,-0.025121537900826496,0.7868096392836095,1.0
SQSTM1,0.02849486868139728,0.786935182059754,1.0
ST7-AS1,0.14738334064120595,0.7872653694295505,1.0
EVC,-0.04940205531548969,0.7872954629317787,1.0
KMT2C,0.05473157046513677,0.787586698164875,1.0
DPH7,0.044830169681945975,0.7878375251658878,1.0
ACAT1,0.017653579800716912,0.7880096223971859,1.0
TRMT2A,0.044294637095802614,0.7880126953252483,1.0
ONECUT1,-0.18176756415091255,0.788078368512064,1.0
ZDHHC20,0.0548278768291226,0.78822003659041,1.0
AGPAT4-IT1,0.22531175129291325,0.7882346112385942,1.0
PAPOLA,-0.04094135489679118,0.7882379018323261,1.0
LARP4,0.07462523668181653,0.7888312987152082,1.0
TRAPPC1,-0.031243068058183,0.7889338258532725,1.0
SNORD94,0.17940146268131846,0.7891722442718444,1.0
MTMR9LP,0.044962602622215186,0.7894024612298269,1.0
SEC24B,0.0380177417197185,0.7898734508971346,1.0
UPF1,0.035539757262206706,0.7900227157483571,1.0
ZNF571,-0.047657704681170365,0.7906553905275009,1.0
CDAN1,-0.04088876368013672,0.7908351970113069,1.0
TSC1,0.03650574966625619,0.7908599947910514,1.0
HERC4,0.03963116377824427,0.7910148402436146,1.0
CACNA1C,-0.13962319484295882,0.7912848887729632,1.0
PGD,0.020568260463969423,0.7914037112483174,1.0
TJAP1,0.03589956749162582,0.7916261458489573,1.0
EFCAB12,-0.16263073584228316,0.7916780434337302,1.0
LINC01063,0.2716033390830319,0.7918308934842516,1.0
RP1L1,0.24497148782658007,0.7919274845231886,1.0
ZNF43,0.038325347146589195,0.791954510355453,1.0
PMF1-BGLAP,-0.0635204016718749,0.7921390958971013,1.0
NUP188,0.03466289787058763,0.7922889229785136,1.0
MORC2-AS1,-0.13888876482898727,0.7923445696937674,1.0
NLRP5,-0.1387019046185356,0.7927463638453969,1.0
ANKRD20A4,0.08588688512875375,0.7930665360951594,1.0
UBE2F-SCLY,-0.5164116876524245,0.7933765544348883,1.0
CCNE2,-0.027872409161926015,0.7937412360281436,1.0
KCNN2,-0.203960756243446,0.7938539811145684,1.0
C14orf180,0.13797906711011954,0.7938564909286411,1.0
ZNF429,0.05710201179330454,0.7939473466084622,1.0
HEATR5B,0.04420011470777219,0.7940898527466181,1.0
ACR,-0.3204474356348843,0.7941035588200387,1.0
HIST1H2AH,0.19276926125600657,0.7941386298982186,1.0
ADSL,0.01772876937178758,0.7948017992882579,1.0
LOC389332,-0.19542782549533888,0.7948986077714362,1.0
EZH1,0.027138181390867544,0.7949736487670016,1.0
SCARNA12,0.17524213150689993,0.7950742212966694,1.0
DLD,-0.028555792908591116,0.7953364714658399,1.0
RNU6-2,0.3264146910654606,0.795481713722478,1.0
KCNJ2-AS1,0.19472492645968253,0.7956007052477726,1.0
ZNF350,0.07224023877634167,0.7956419435996978,1.0
GMFG,-0.08020644999437554,0.7958482384030743,1.0
CTAGE1,0.17724046457392534,0.7959533734940356,1.0
WDR37,0.029706069669986235,0.7960115700098827,1.0
TAF15,-0.02013146669474608,0.796066327531871,1.0
KCTD13,-0.054028483884088985,0.7960730372860613,1.0
SLFN13,0.0348057895999343,0.7963728410730458,1.0
SCAF4,0.034993113335701764,0.7966298673227029,1.0
LINC01191,-0.22725698418985252,0.7966336955042174,1.0
SPRTN,0.046767124666203586,0.7966527868277863,1.0
ZNF454,0.22609789205055475,0.7968070651574707,1.0
C1orf162,0.19379756632404743,0.7969155353454189,1.0
TAX1BP1,-0.03051621735015786,0.7971486031600646,1.0
NXPH2,-0.11175177076182852,0.7972103010761195,1.0
NOP9,-0.030563801694587056,0.7980224284027749,1.0
PIP5K1B,0.07745161587658744,0.7985447438054648,1.0
MORF4L2,0.02497858783945972,0.7986825363567259,1.0
SEC23IP,0.030534781127734334,0.7987992235844623,1.0
BAG3,0.0280366949758033,0.7991294131632468,1.0
CUL1,0.024165210246406943,0.7991929637970163,1.0
HYMAI,-0.2758936341569358,0.7994043556856126,1.0
IQSEC3,-0.17632076803769048,0.7998060788726579,1.0
SCUBE1,0.18369709969069214,0.7998566043677596,1.0
HIST1H2AK,0.18536487675177638,0.7998609390149466,1.0
ARHGAP19-SLIT1,-0.24370763504891185,0.7999089535965338,1.0
EGLN1,0.023333296603244236,0.7999303808593493,1.0
FARSA,0.0425285634111674,0.8005034804987126,1.0
UIMC1,-0.022623447521255002,0.8008003311959504,1.0
LILRB3,-0.09039329931287643,0.8017879164320871,1.0
FOXD4L1,0.17387685984387624,0.801792516188407,1.0
PCCA,-0.02942968298212989,0.8017970373763942,1.0
ANKRD10,0.010374694349904345,0.8025202680603862,1.0
MCEE,-0.06992489689752635,0.8028803918663594,1.0
LIFR,-0.05234683377987359,0.8029001257040334,1.0
METRNL,-0.05954193181290535,0.8030886622560239,1.0
CATIP-AS1,-0.11790020683459979,0.8031055349909566,1.0
ZNF493,0.04437141467960615,0.8031999588904007,1.0
CBFA2T2,-0.022954006777432312,0.8033602828561358,1.0
LRPPRC,0.029494801251342295,0.8036157877168593,1.0
LDHA,0.019618823196729807,0.8037659798908704,1.0
TMEM81,0.037069387117965036,0.8040768068845929,1.0
SLC46A3,-0.03643764176876285,0.8043225927153886,1.0
ABCC8,-0.16579410997963828,0.8044827972096723,1.0
ADD3,-0.043162199909453136,0.8046716442581137,1.0
PEX3,0.04509280475044086,0.8047921064763873,1.0
SLC38A10,-0.03694828006658035,0.8049185475024236,1.0
CDC37L1,0.027556767973008434,0.8053160757815728,1.0
GPM6B,-0.2166630850002944,0.8056247157815257,1.0
FCER1G,-0.183115291027379,0.8058481929435592,1.0
PRDX3,-0.020473377037815155,0.8059044851715755,1.0
SLC25A45,-0.027746061774018393,0.8064498674271221,1.0
MFAP3,-0.053625066444924485,0.8064664344617449,1.0
CX3CR1,-0.19571525514214816,0.8068004518974325,1.0
CASC3,-0.0264500392922713,0.8072112814090366,1.0
SYNJ2BP,0.029114279506323726,0.8072231045930072,1.0
TIPRL,-0.03396153140061031,0.8072699517076979,1.0
ABCB8,0.0378583274401052,0.8073573879558164,1.0
HOXA7,0.24560664469631377,0.8078372955007415,1.0
CEP85L,-0.07262320013848189,0.808051408103634,1.0
TRAPPC6A,-0.04141421984493476,0.8080860154134563,1.0
BCS1L,0.027326616436718965,0.8082504882835545,1.0
C9orf78,0.0303392668626703,0.808375184837465,1.0
GPR83,-0.24608822599008606,0.8083977494202436,1.0
H2BFXP,0.24469799373808276,0.8084169560690807,1.0
SMCHD1,-0.050835033494669446,0.8084474632558825,1.0
LOC283683,-0.04297841709128303,0.8086213639228547,1.0
TTC41P,0.2302274543723115,0.8086588789893888,1.0
SMN2,-0.3045744149637848,0.8087716268368501,1.0
MAP2K4,-0.02936416480885562,0.8099593025171028,1.0
EIF4G3,-0.03608405488659194,0.8099856365170722,1.0
MIATNB,-0.1589960018829455,0.810135138073094,1.0
IKZF2,0.15663630318835597,0.8103205805059996,1.0
DRD4,0.1831631942136176,0.8104115205422214,1.0
RFPL4AL1,-0.2091448555025906,0.8104353123600637,1.0
ZNF740,0.01855672643918993,0.8106710011816906,1.0
CCDC183,0.10644045543049163,0.8109815949663923,1.0
NGFRAP1,0.024757844714928368,0.8111341083896919,1.0
NDUFV2,-0.017120163372934982,0.8113185977358447,1.0
PTPRM,0.041711449598896166,0.811376244420716,1.0
MPLKIP,-0.02331305191154165,0.8118111890624701,1.0
TTC13,-0.020603791047221875,0.8118872156086437,1.0
CHST7,-0.06005849419046427,0.8121863417317078,1.0
ATP5J,-0.02095475505180744,0.8122334500054315,1.0
LOC728739,0.2569532527275835,0.8125266204602606,1.0
PMS2P2,0.17266426028535342,0.8127020838729899,1.0
LINC00471,0.12430686403883406,0.8128608378471809,1.0
NIT2,-0.018653620139559735,0.8132563840346971,1.0
C16orf58,-0.02907729847545326,0.8135518313829472,1.0
USP34,0.045252476090693605,0.813594612851222,1.0
PDXDC2P,0.033140465629932336,0.8136844532011415,1.0
ANKRD17,-0.04320839572756796,0.8139662058454419,1.0
FMR1-AS1,-0.17608589374202044,0.8140607268128515,1.0
LOC103908605,-0.20815750143510092,0.8140871774850693,1.0
UBLCP1,0.03507343893874726,0.8142618259982275,1.0
