gene,log2FC,p,fdr
RELB,-1.784296868566642,0.00012869978752063954,0.008699578593337042
HMX2,-1.6394781403208802,0.00012895758404580276,0.008699578593337042
FOXF2,-1.9382313319517879,0.00012911783797970138,0.008699578593337042
DLG4,-1.5826096992582155,0.00012921762976715782,0.008699578593337042
RANBP1,-0.7560331628480537,0.0001292481249321901,0.008699578593337042
IL18R1,-1.584428012034359,0.0001293630948709557,0.008699578593337042
ODC1,0.969930246613643,0.0001297055034740449,0.008699578593337042
FOXM1,-1.0928840501090082,0.00012979541244072262,0.008699578593337042
HMX3,-1.472785391064698,0.00013025370039204532,0.008700024195446849
DDX23,-0.4108111778832626,0.00013100636849807445,0.008700024195446849
PPP1R26,-1.3080146083518152,0.00013143637906393892,0.008700024195446849
MLLT6,-1.310030146652247,0.00013151624090780386,0.008700024195446849
PCDH18,-1.2335888667471337,0.00013173937672007063,0.008700024195446849
STAP2,-2.4137721560839163,0.00013177373757787295,0.008700024195446849
KRT19,-2.0955686571078225,0.00013231357249377285,0.008713934904907055
CASKIN2,-0.8886281120444277,0.0001331154054100127,0.00874498848196051
C10orf54,-1.274366662154283,0.00013389297769472855,0.008774298476405788
RAB27A,-2.1428465860216264,0.00013430728993822888,0.008779717286702739
COL23A1,-2.7424619553849467,0.0001350114289169548,0.008804008819153641
FANCC,-0.590939610779774,0.0001361836355483709,0.008840247465538676
MAP3K10,-1.6676982346650693,0.00013678989230361002,0.008840247465538676
CAMK2N2,-2.080134883394731,0.00013711757017022418,0.008840247465538676
RCAN1,-1.4499724386815025,0.00013724470990701194,0.008840247465538676
TSPAN15,-1.2692146889249312,0.00013773630058920743,0.008840247465538676
DNAJC11,-0.487767852245085,0.00013823895698898377,0.008840247465538676
SSBP4,-0.8437295716436246,0.00013831590500390539,0.008840247465538676
CHIC1,-0.9259314175063533,0.00013849411565359506,0.008840247465538676
LAMB3,-2.464691407605649,0.0001385757798306953,0.008840247465538676
RASSF7,-1.843262290124418,0.00013890624912801092,0.008840247465538676
ARHGEF16,-2.155981720497823,0.00013986113827987577,0.008879672987912977
WDR41,-0.6904025458169709,0.00014130905337093698,0.008889277862743069
TAP1,-0.9306893708580244,0.0001415066422739289,0.008889277862743069
CHD5,-1.4193005815298925,0.00014163526170323925,0.008889277862743069
STMN3,-2.7376472301972603,0.0001416651770161212,0.008889277862743069
FANCD2,-0.7735546055519382,0.00014226082535660395,0.008889277862743069
SYT7,-1.0872656214646907,0.0001423380682904333,0.008889277862743069
CHST13,-1.5606065563493048,0.00014236275028529032,0.008889277862743069
SLC6A9,-2.832583159099979,0.0001431953551996672,0.008889737052605299
HIST1H2BJ,1.7048767402300253,0.00014328885453331893,0.008889737052605299
TCF7,-2.8814119380545185,0.00014362260814860392,0.008889737052605299
CCDC85C,-1.2706893691938106,0.00014371321845193835,0.008889737052605299
RAB11FIP4,-2.1577055945708654,0.00014444152478301154,0.008896834016906682
CAPN11,-2.508393662709167,0.00014488623730199012,0.008896834016906682
DEAF1,-0.9154606667646199,0.00014493822805141022,0.008896834016906682
PIFO,-1.2586154426180167,0.00014521015028727045,0.008896834016906682
UBE2C,-0.8870170992877409,0.0001458101037443345,0.008896834016906682
TMEM126B,-0.46497539426513157,0.00014584422902124645,0.008896834016906682
C11orf63,-1.2635032038271499,0.00014675021904266518,0.00893152195207945
PCDH15,-1.9244750503501606,0.0001476016256693871,0.00896273632935097
LRRC37A6P,-2.0439812614742063,0.00014803710932847494,0.008968609769957376
PKI55,-0.9917867693121805,0.00014916735502090427,0.009003811617775408
ATOH8,-1.9244634713317703,0.00014943390572964114,0.009003811617775408
ZNF630,-1.3920079214802303,0.00014963841782138543,0.009003811617775408
SELE,-1.4538660623398787,0.00015034799158661797,0.009025993372461929
HEYL,-0.659996880228559,0.00015092615185880928,0.009040203326837049
SOCS6,-0.7550365458752815,0.00015206943200634575,0.009054047777020437
NRAS,-0.7345286570963605,0.00015216480317451262,0.009054047777020437
ZNF689,-1.5469294036845076,0.00015218323931158055,0.009054047777020437
PLEKHG2,-1.1401152516518334,0.00015283506599743236,0.009072440296596462
C11orf73,-0.9673828305873506,0.0001538793943522452,0.00910893212430688
CX3CL1,-2.824331887407377,0.00015428231899548145,0.00910893212430688
AK5,-3.087320656995576,0.0001549296309074344,0.00910893212430688
ELMSAN1,-0.8045460362149353,0.0001554619311653733,0.00910893212430688
DAPK2,-2.1066013826299215,0.0001555709406921816,0.00910893212430688
GABRD,-2.0980767009957066,0.0001562211246997057,0.00910893212430688
RGS14,-2.123657944486723,0.00015642258403285772,0.00910893212430688
B4GAT1,-1.1289872238357486,0.0001566190552776803,0.00910893212430688
ZNF532,-2.459615798578427,0.00015679988352869625,0.00910893212430688
OSCAR,-1.866940047698641,0.0001568903889965604,0.00910893212430688
TSHZ3,-2.6377621802442963,0.0001582759019635584,0.009169265874147065
LTBP1,-1.4510666096434663,0.00015942368863193073,0.009200773413876796
NIPAL3,-1.2022905363515353,0.0001595148251924249,0.009200773413876796
ZNF821,-0.8885761022584004,0.0001603666794381605,0.009229799648098476
SLC35B4,-0.8530400477715254,0.00016135902955132257,0.009266768562627474
SLC6A6,-1.1666320942817592,0.0001620335894670252,0.009269243241501553
HIST1H2BD,2.271342479345993,0.00016237078871408434,0.009269243241501553
LRRC8D,-1.0154489084516722,0.0001624524594544559,0.009269243241501553
UBE2F,-0.5575828131469045,0.00016387061739860074,0.009330052893823559
ZNF407,-0.5911038947122016,0.00016448711096885476,0.009345056358155428
CAMK2B,-3.5991916623322604,0.00016566278943534664,0.00937705916132385
NACAD,-1.3603560639736054,0.0001660679972234581,0.00937705916132385
HMGA2,-1.0919824022869573,0.00016611296493525537,0.00937705916132385
CNIH2,-1.9156768908104311,0.00016703023807813238,0.009382768012532034
ACAT2,-0.6802796669913089,0.00016821310691545553,0.009382768012532034
FBXO32,-1.7247278936960817,0.00016821545087164827,0.009382768012532034
ERGIC1,-0.7920210605213569,0.00016842923248469322,0.009382768012532034
JAG2,-1.1464771752667868,0.00016855156660900705,0.009382768012532034
S100A16,-2.290362267943249,0.0001686850892638744,0.009382768012532034
UPK3B,-2.80671735857545,0.00016869490364363542,0.009382768012532034
SORL1,-1.2635798777229468,0.0001691387614754722,0.009387733144786428
TRIM21,-0.8173423831527167,0.00016988022913112468,0.009389575274453789
C2CD2,-0.9556378161374557,0.00016988126747736977,0.009389575274453789
ANKRD27,-0.6969159257380753,0.00017049187964218544,0.00940369273651429
ADGRB1,-2.4149284625084757,0.00017162026635536963,0.00943708382947583
LZTS2,-1.3530035092413986,0.00017181017585674602,0.00943708382947583
CFLAR,-1.1846775121963784,0.00017265399188418182,0.009447045922796687
NDST1,-0.8008159015896847,0.00017311519856572896,0.009447045922796687
MCFD2,-0.6349286928553006,0.00017318471978085073,0.009447045922796687
GFER,-0.8231226749429368,0.00017347482371820816,0.009447045922796687
ZNF853,-3.5768184339871243,0.0001737756889292535,0.009447045922796687
ZNF75A,0.9085183687521639,0.00017455867686526656,0.009462646715362722
INTS3,-0.9903675848845435,0.00017517586572161233,0.009462646715362722
REEP2,-1.995138804660499,0.00017541070541150493,0.009462646715362722
SDC4,-0.8108338944725944,0.00017549233379577321,0.009462646715362722
ST8SIA2,-2.5442411193171814,0.00017599541889671045,0.009470485193679693
GALNT6,-1.6771399810489092,0.0001770600890522922,0.009508450015536381
TAC1,-0.9855365526216046,0.00017786276338145894,0.009523187378933637
RIN2,-1.426167699812667,0.00017836015899594206,0.009523187378933637
CHRNB1,-1.3714395689801862,0.0001784187098444126,0.009523187378933637
MLPH,-1.8294232018790826,0.0001790198562811469,0.009523187378933637
ATL3,-1.0238422442237454,0.00017974814872363202,0.009523187378933637
TMOD1,-1.1495827634516669,0.0001797886536116802,0.009523187378933637
MUC1,-2.692883090253451,0.0001798524528599365,0.009523187378933637
TEF,-0.9021474083793555,0.00018023356657216133,0.009524318712570801
NUDT16,-0.6867217474840466,0.0001817769013433263,0.009586739966264073
MTA2,-0.6502210074723163,0.0001824103806720085,0.00960102351548991
DENND1B,-1.393734031851233,0.00018291027255743557,0.009608233067377197
XRN1,-0.5599739344674415,0.0001833925305675271,0.009611417065414256
MVP,-1.363826234005451,0.00018381523630076112,0.009611417065414256
KRT10,-0.7762806741111046,0.0001841501858055241,0.009611417065414256
DNTTIP1,-0.8024441704134748,0.00018442303566498365,0.009611417065414256
ATG2B,0.36235644817568424,0.0001850792624859554,0.009626666943645716
LOC115110,-3.3687739016642975,0.00018649150521893166,0.00968110313857101
KIAA2018,-0.8857685506805755,0.0001868839286663366,0.009682489259180551
PODXL,-0.960143463763826,0.00018857655417177428,0.00972078488086911
NPAS2,-1.4636898240899034,0.00018878646208673246,0.00972078488086911
FBRSL1,-1.0154199696878976,0.00018907410230127497,0.00972078488086911
CTSH,-1.5429674779749227,0.00018909175500085332,0.00972078488086911
KCTD15,-1.3534511278512493,0.00018968465277132397,0.009729922597037345
TNNT1,-2.030842883863599,0.00019012880608756342,0.009729922597037345
CHRNA4,-3.07657652032925,0.000190643240443389,0.009729922597037345
KCNN4,-1.4573319546821475,0.00019073955912605786,0.009729922597037345
PIANP,-3.6972771635074495,0.00019156371473801328,0.009753171822478656
TNFRSF1B,-1.4295125439182899,0.00019256467227846821,0.009785316120100664
TCF7L1,-1.0056795215097907,0.00019455571345874646,0.009867552708468032
LYNX1,-1.0187768227366973,0.00019658808476440617,0.009889567357540315
SBNO2,-1.14573908571602,0.00019669612512503406,0.009889567357540315
FADS1,-0.5069319004841404,0.0001967036589341945,0.009889567357540315
DNLZ,-1.0868583856264253,0.00019672533632973408,0.009889567357540315
TMEM44,-1.2982896120440266,0.00019685748809910276,0.009889567357540315
USP43,-1.1491301892734915,0.00019852728852084363,0.009948892243559469
CWC27,-0.7188262915147998,0.0001993213110090626,0.009948892243559469
HDAC7,-1.348981373940262,0.00019944869244039893,0.009948892243559469
PHF14,-0.6708815718118153,0.00019959619746538724,0.009948892243559469
CARS2,-0.7899848584554121,0.00020010509354099527,0.009948892243559469
BTNL9,-1.1762918302098715,0.00020106619227495937,0.009948892243559469
ADI1,0.8182046135935419,0.0002016647647841771,0.009948892243559469
OXR1,-0.4853425372234472,0.0002018867376798973,0.009948892243559469
CITED1,-1.1715628752472766,0.00020206680284233467,0.009948892243559469
TM4SF1,-1.1152318940804715,0.00020220767791666642,0.009948892243559469
ALKBH4,-1.4673500560380344,0.0002024804568659605,0.009948892243559469
SPRED3,-2.3461563339307183,0.0002026938186630751,0.009948892243559469
APOL1,-1.2230250058675072,0.00020292358117175117,0.009948892243559469
TM2D1,-0.4681811582612738,0.00020331146151336964,0.009949484184041518
KCTD18,-0.7830689338569545,0.0002046397666135682,0.009996010740026233
DAGLA,-1.4034787603737486,0.00020543690118050623,0.010016467695679378
DUSP15,-1.4790232110167105,0.0002061500967935573,0.010032764361414393
ARID1B,-0.5196187839759308,0.00020759654206982628,0.010080792248126958
TMPRSS2,-1.7199758568381256,0.0002080605212316755,0.010080792248126958
ARID1A,-0.5855909468125535,0.00020864565950758088,0.010080792248126958
MUS81,-1.6050455235869947,0.00020866002462600842,0.010080792248126958
SDC1,-0.930872289454868,0.00020926674791121739,0.010083026897777589
TNIP1,-1.2053339116881343,0.00020946798087923224,0.010083026897777589
PPARG,-0.5295441640958742,0.00021067246649804307,0.010118774935615207
SNED1,-1.6854389992488894,0.00021097502415333693,0.010118774935615207
RBMXL1,-1.0594682926323475,0.00021329812084027843,0.010195515332936703
RNPEPL1,-1.2871018406329444,0.00021407599791853013,0.010195515332936703
PARP14,-1.276150560669544,0.00021409322925879446,0.010195515332936703
CEND1,-1.3477588803731013,0.00021416257943224286,0.010195515332936703
USP35,-0.6976109873564438,0.00021453753084237618,0.010195515332936703
STK32B,-1.5901914311830039,0.00021519993931338154,0.010195515332936703
SH2D5,-2.3943682119867047,0.00021527074867277118,0.010195515332936703
MTMR4,-1.1123419169145308,0.00021589559548643644,0.010206849804470366
CAPG,-1.5608604733565237,0.00021663383239204934,0.01022349503133602
TCTN2,-0.768607659540054,0.00021816418170315433,0.010273737315512545
GLB1L2,-1.5970907250087478,0.00021871338169342415,0.010273737315512545
UNC13D,-2.495228259301844,0.00021886261929930404,0.010273737315512545
DNAJA4,1.0749413701174282,0.00021977035236423915,0.010283793247226097
SCN1B,-2.9497111706183903,0.00022024401323049672,0.010283793247226097
HES2,-1.5190745826982859,0.0002207808032753123,0.010283793247226097
IGF2,-2.2272117076419207,0.00022094930153182716,0.010283793247226097
YBX2,-1.7794977525894708,0.00022101901256550138,0.010283793247226097
GAL,-1.5783588002266802,0.00022145361704959605,0.01028593773927729
ZNF395,-1.1563708069644845,0.00022318869024420238,0.010292056083837419
ATG13,-0.6709770366779502,0.00022319851262191348,0.010292056083837419
ERAP2,-2.817572629126664,0.00022328123327109193,0.010292056083837419
HAPLN1,-2.8163129257790347,0.00022343642282300158,0.010292056083837419
NOL4L,-1.2371214204652325,0.00022352907453093544,0.010292056083837419
IRAK1,-1.4757124785056774,0.00022396848094999376,0.010294384606165077
EPHB3,0.955587484186406,0.00022522671395910739,0.010334276000116755
FAM43A,-1.0454722948308781,0.00022653029043956624,0.01035365299667527
RFFL,-0.7498993767559767,0.0002266341980466942,0.01035365299667527
USP40,-0.7380559117600427,0.00022682223750978872,0.01035365299667527
ZMYM6,-0.4104993061809594,0.0002276600554513194,0.01037401027207174
CPEB1,-1.2744248545760026,0.0002286803438225543,0.01040259811460846
GCNT2,-0.7073435172885691,0.000229079747845388,0.010402892494351024
PRICKLE3,-0.9437335345210993,0.0002297286284311771,0.010414495612526393
GCC1,-0.24568890369545748,0.00023013896328887703,0.010415263338586358
TRAF3,-0.9064076352707175,0.0002321520605595609,0.010488439937396545
MTSS1L,-1.3578901506899417,0.00023300964498321897,0.010493265744648546
PMS2,-0.412430833084068,0.00023353557310450623,0.010493265744648546
MUC3A,-1.8202509075124444,0.0002338359275001061,0.010493265744648546
HIP1,-2.0374665146035085,0.000234234813801121,0.010493265744648546
TSPAN4,-1.9063769345232213,0.00023424060642444913,0.010493265744648546
ASS1,-1.471420414329688,0.0002371360975405871,0.010548422778231054
COMT,-1.385741739052067,0.0002373249195259496,0.010548422778231054
TGFBRAP1,-0.4876603439276579,0.00023742758398783784,0.010548422778231054
HACL1,-0.8848679773097814,0.0002374663090456874,0.010548422778231054
C1QTNF6,-1.1303872498687024,0.00023791728816538492,0.010548422778231054
MMACHC,-1.3418986552288041,0.0002380713684888893,0.010548422778231054
ICAM3,-1.90335692897688,0.00023874575832169592,0.010548422778231054
MARVELD1,-0.6890656808687083,0.00023924893662976765,0.010548422778231054
GRB10,-0.9291216767320343,0.00023933966395797926,0.010548422778231054
TMEM102,-1.9820734323093783,0.00023945616958326207,0.010548422778231054
FAM189B,-1.3016688793635502,0.00024016576173231972,0.010558074303079718
KIAA1644,-3.0740693547551023,0.00024047285381518678,0.010558074303079718
BMP7,-1.4998510525469149,0.0002417899388081219,0.010598325546266602
C19orf57,-1.539731651637502,0.0002432446581896852,0.010636405111817043
CENPW,-0.5085629061620853,0.00024346219066142126,0.010636405111817043
FADS2,-1.113407486374557,0.00024438460330994616,0.010640240783132464
ZXDB,-0.7110614399191171,0.000244841037744901,0.010640240783132464
RAB32,-1.0713441508392165,0.0002450778148348459,0.010640240783132464
NENF,-0.6020221363415867,0.0002451698655907637,0.010640240783132464
F11R,-0.6773162857090469,0.0002455594756749362,0.010640240783132464
RHOB,0.7586274288778014,0.00024689629042996017,0.010680685112962737
DPYSL3,2.742543295692313,0.00024741540530355495,0.010681141177985874
LOC100507412,-1.8437035635966295,0.0002477137179710416,0.010681141177985874
KBTBD11,-1.2282288749791235,0.00024852918669816164,0.010684544108483738
AZU1,-2.17932327902681,0.00024859977982345544,0.010684544108483738
WHSC1,-0.6800776545860572,0.00024957358387678736,0.010701285166387816
NOTCH3,-1.8135646498087432,0.00024996012867197604,0.010701285166387816
PDLIM4,-1.1759824333379374,0.00025030867765112714,0.010701285166387816
NQO1,1.098250076392791,0.0002506061115452482,0.010701285166387816
HOXC8,-1.6117182857266519,0.00025161104264724067,0.010726895900299028
ANKRD6,-1.227785914345553,0.000252201016134174,0.010734761900566327
RASL10B,-2.841192467084264,0.0002531271322471663,0.010756887361546915
HIST1H2BC,1.873410888817336,0.00025450528818124333,0.01078017623390955
TFCP2L1,-1.1797087356445966,0.00025471333287878953,0.01078017623390955
VPS33B,-0.4573713259403931,0.0002556473757589667,0.01078017623390955
FIBCD1,-2.2229334866191914,0.0002570155639577207,0.01078017623390955
PLIN2,-1.433351276773065,0.0002570959209582648,0.01078017623390955
CDC42EP1,-1.5118166583535597,0.0002571344786699543,0.01078017623390955
TMEM254-AS1,-1.5474317056660363,0.0002572215556861692,0.01078017623390955
LTBP4,-1.3914020278525232,0.00025737999146361327,0.01078017623390955
NR2F2,-0.7515258929950974,0.00025755790464445917,0.01078017623390955
TMEM8B,-1.416970114921038,0.0002580428894853982,0.01078017623390955
OLFML2A,-2.0224900471613783,0.0002581541730802136,0.01078017623390955
CDK5,-1.1667015172164739,0.00025886271521424547,0.010783304140064827
C15orf52,-2.7226063290631197,0.0002604596478966635,0.010783304140064827
GPSM3,-2.646594390177022,0.00026052544029067274,0.010783304140064827
C7orf55-LUC7L2,-0.641949933425721,0.0002608045612914841,0.010783304140064827
KIF14,-0.8901453727180098,0.0002612520719096445,0.010783304140064827
SMAD3,-1.1555873788553228,0.00026134974826817596,0.010783304140064827
L1CAM,-1.625095647038588,0.00026217195625592065,0.010783304140064827
NOP14,0.16768592457842324,0.0002622567076045125,0.010783304140064827
BDH2,-1.938014920657949,0.00026286442628863636,0.010783304140064827
ADORA2B,-0.7551108815800553,0.00026320283325898875,0.010783304140064827
KIAA0753,-1.2135742252576964,0.00026332982229121843,0.010783304140064827
THOC5,-0.6218066578821286,0.0002636626175377929,0.010783304140064827
